"PID","HHID","h6q23_1","h6q23","wgt_X"
"P16806-012","H16806-04-02",15,2,1467.73303222656
"P16806-012","H16806-04-02",7,2,1467.73303222656
"P16806-012","H16806-04-02",16,2,1467.73303222656
"P16806-012","H16806-04-02",99,2,1467.73303222656
"P16806-012","H16806-04-02",12,2,1467.73303222656
"P16806-012","H16806-04-02",2,1,1467.73303222656
"P16806-012","H16806-04-02",8,2,1467.73303222656
"P16806-012","H16806-04-02",6,2,1467.73303222656
"P16806-012","H16806-04-02",19,2,1467.73303222656
"P16806-012","H16806-04-02",13,2,1467.73303222656
"P16806-012","H16806-04-02",17,2,1467.73303222656
"P16806-012","H16806-04-02",11,2,1467.73303222656
"P16806-012","H16806-04-02",1,2,1467.73303222656
"P16806-012","H16806-04-02",18,2,1467.73303222656
"P16806-012","H16806-04-02",14,2,1467.73303222656
"P16807-008","H16807-04-01",6,2,2935.46606445313
"P16807-008","H16807-04-01",19,2,2935.46606445313
"P16807-008","H16807-04-01",2,1,2935.46606445313
"P16807-008","H16807-04-01",13,2,2935.46606445313
"P16807-008","H16807-04-01",18,2,2935.46606445313
"P16807-008","H16807-04-01",11,2,2935.46606445313
"P16807-008","H16807-04-01",12,2,2935.46606445313
"P16807-008","H16807-04-01",7,2,2935.46606445313
"P16807-008","H16807-04-01",14,2,2935.46606445313
"P16807-008","H16807-04-01",15,2,2935.46606445313
"P16807-008","H16807-04-01",99,2,2935.46606445313
"P16807-008","H16807-04-01",1,2,2935.46606445313
"P16807-008","H16807-04-01",16,2,2935.46606445313
"P16807-008","H16807-04-01",17,2,2935.46606445313
"P16807-008","H16807-04-01",8,2,2935.46606445313
"P17002-008","H17002-04-01",13,2,2935.46557617188
"P17002-008","H17002-04-01",19,2,2935.46557617188
"P17002-008","H17002-04-01",1,2,2935.46557617188
"P17002-008","H17002-04-01",18,2,2935.46557617188
"P17002-008","H17002-04-01",8,2,2935.46557617188
"P17002-008","H17002-04-01",17,2,2935.46557617188
"P17002-008","H17002-04-01",7,2,2935.46557617188
"P17002-008","H17002-04-01",99,2,2935.46557617188
"P17002-008","H17002-04-01",15,2,2935.46557617188
"P17002-008","H17002-04-01",6,2,2935.46557617188
"P17002-008","H17002-04-01",11,2,2935.46557617188
"P17002-008","H17002-04-01",14,2,2935.46557617188
"P17002-008","H17002-04-01",2,1,2935.46557617188
"P17002-008","H17002-04-01",16,2,2935.46557617188
"P17002-008","H17002-04-01",12,2,2935.46557617188
"P17401-012","H17401-04-02",6,2,1467.73278808594
"P17401-012","H17401-04-02",17,2,1467.73278808594
"P17401-012","H17401-04-02",2,2,1467.73278808594
"P17401-012","H17401-04-02",15,2,1467.73278808594
"P17401-012","H17401-04-02",12,2,1467.73278808594
"P17401-012","H17401-04-02",7,2,1467.73278808594
"P17401-012","H17401-04-02",13,2,1467.73278808594
"P17401-012","H17401-04-02",1,2,1467.73278808594
"P17401-012","H17401-04-02",11,2,1467.73278808594
"P17401-012","H17401-04-02",18,2,1467.73278808594
"P17401-012","H17401-04-02",8,2,1467.73278808594
"P17401-012","H17401-04-02",16,1,1467.73278808594
"P17401-012","H17401-04-02",14,2,1467.73278808594
"P17401-012","H17401-04-02",99,2,1467.73278808594
"P17401-012","H17401-04-02",19,2,1467.73278808594
"P17404-008","H17404-04-01",13,2,2935.46557617188
"P17404-008","H17404-04-01",17,2,2935.46557617188
"P17404-008","H17404-04-01",6,2,2935.46557617188
"P17404-008","H17404-04-01",16,1,2935.46557617188
"P17404-008","H17404-04-01",8,2,2935.46557617188
"P17404-008","H17404-04-01",99,2,2935.46557617188
"P17404-008","H17404-04-01",2,2,2935.46557617188
"P17404-008","H17404-04-01",12,2,2935.46557617188
"P17404-008","H17404-04-01",15,2,2935.46557617188
"P17404-008","H17404-04-01",1,2,2935.46557617188
"P17404-008","H17404-04-01",18,2,2935.46557617188
"P17404-008","H17404-04-01",7,2,2935.46557617188
"P17404-008","H17404-04-01",19,2,2935.46557617188
"P17404-008","H17404-04-01",11,2,2935.46557617188
"P17404-008","H17404-04-01",14,2,2935.46557617188
"P17511-012","H17511-04-01",8,2,978.488586425781
"P17511-012","H17511-04-01",6,2,978.488586425781
"P17511-012","H17511-04-01",99,2,978.488586425781
"P17511-012","H17511-04-01",13,2,978.488586425781
"P17511-012","H17511-04-01",11,2,978.488586425781
"P17511-012","H17511-04-01",14,2,978.488586425781
"P17511-012","H17511-04-01",18,2,978.488586425781
"P17511-012","H17511-04-01",1,2,978.488586425781
"P17511-012","H17511-04-01",12,2,978.488586425781
"P17511-012","H17511-04-01",19,2,978.488586425781
"P17511-012","H17511-04-01",7,2,978.488586425781
"P17511-012","H17511-04-01",17,2,978.488586425781
"P17511-012","H17511-04-01",15,2,978.488586425781
"P17511-012","H17511-04-01",16,2,978.488586425781
"P17511-012","H17511-04-01",2,1,978.488586425781
"P17703-008","H17703-04-01",6,2,2935.46557617188
"P17703-008","H17703-04-01",7,2,2935.46557617188
"P17703-008","H17703-04-01",12,2,2935.46557617188
"P17703-008","H17703-04-01",13,2,2935.46557617188
"P17703-008","H17703-04-01",18,2,2935.46557617188
"P17703-008","H17703-04-01",16,2,2935.46557617188
"P17703-008","H17703-04-01",1,2,2935.46557617188
"P17703-008","H17703-04-01",15,2,2935.46557617188
"P17703-008","H17703-04-01",99,2,2935.46557617188
"P17703-008","H17703-04-01",2,1,2935.46557617188
"P17703-008","H17703-04-01",14,2,2935.46557617188
"P17703-008","H17703-04-01",17,2,2935.46557617188
"P17703-008","H17703-04-01",19,2,2935.46557617188
"P17703-008","H17703-04-01",11,2,2935.46557617188
"P17703-008","H17703-04-01",8,2,2935.46557617188
"P17707-021","H17707-04-04",99,2,978.488586425781
"P17707-021","H17707-04-04",6,2,978.488586425781
"P17707-021","H17707-04-04",1,2,978.488586425781
"P17707-021","H17707-04-04",2,2,978.488586425781
"P17707-021","H17707-04-04",8,2,978.488586425781
"P17707-021","H17707-04-04",18,2,978.488586425781
"P17707-021","H17707-04-04",7,2,978.488586425781
"P17707-021","H17707-04-04",19,2,978.488586425781
"P17707-021","H17707-04-04",13,2,978.488586425781
"P17707-021","H17707-04-04",12,2,978.488586425781
"P17707-021","H17707-04-04",17,2,978.488586425781
"P17707-021","H17707-04-04",11,2,978.488586425781
"P17707-021","H17707-04-04",14,2,978.488586425781
"P17707-021","H17707-04-04",16,1,978.488586425781
"P17707-021","H17707-04-04",15,2,978.488586425781
"P18001-010","H18001-04-02",7,2,1102.41516113281
"P18001-010","H18001-04-02",8,2,1102.41516113281
"P18001-010","H18001-04-02",15,2,1102.41516113281
"P18001-010","H18001-04-02",6,2,1102.41516113281
"P18001-010","H18001-04-02",19,2,1102.41516113281
"P18001-010","H18001-04-02",16,2,1102.41516113281
"P18001-010","H18001-04-02",2,1,1102.41516113281
"P18001-010","H18001-04-02",1,2,1102.41516113281
"P18001-010","H18001-04-02",12,2,1102.41516113281
"P18001-010","H18001-04-02",14,2,1102.41516113281
"P18001-010","H18001-04-02",18,2,1102.41516113281
"P18001-010","H18001-04-02",17,2,1102.41516113281
"P18001-010","H18001-04-02",11,1,1102.41516113281
"P18001-010","H18001-04-02",99,2,1102.41516113281
"P18001-010","H18001-04-02",13,2,1102.41516113281
"P18104-015","H18104-04-02",13,2,551.207580566406
"P18104-015","H18104-04-02",8,2,551.207580566406
"P18104-015","H18104-04-02",12,2,551.207580566406
"P18104-015","H18104-04-02",17,2,551.207580566406
"P18104-015","H18104-04-02",7,2,551.207580566406
"P18104-015","H18104-04-02",6,2,551.207580566406
"P18104-015","H18104-04-02",99,2,551.207580566406
"P18104-015","H18104-04-02",18,2,551.207580566406
"P18104-015","H18104-04-02",15,2,551.207580566406
"P18104-015","H18104-04-02",2,1,551.207580566406
"P18104-015","H18104-04-02",11,2,551.207580566406
"P18104-015","H18104-04-02",1,2,551.207580566406
"P18104-015","H18104-04-02",14,2,551.207580566406
"P18104-015","H18104-04-02",16,2,551.207580566406
"P18104-015","H18104-04-02",19,2,551.207580566406
"P18105-008","H18105-04-01",13,2,2204.83032226563
"P18105-008","H18105-04-01",12,2,2204.83032226563
"P18105-008","H18105-04-01",2,1,2204.83032226563
"P18105-008","H18105-04-01",16,2,2204.83032226563
"P18105-008","H18105-04-01",18,2,2204.83032226563
"P18105-008","H18105-04-01",19,2,2204.83032226563
"P18105-008","H18105-04-01",14,2,2204.83032226563
"P18105-008","H18105-04-01",6,2,2204.83032226563
"P18105-008","H18105-04-01",17,2,2204.83032226563
"P18105-008","H18105-04-01",99,2,2204.83032226563
"P18105-008","H18105-04-01",1,2,2204.83032226563
"P18105-008","H18105-04-01",7,2,2204.83032226563
"P18105-008","H18105-04-01",8,2,2204.83032226563
"P18105-008","H18105-04-01",11,2,2204.83032226563
"P18105-008","H18105-04-01",15,2,2204.83032226563
"P18202-023","H18202-04-02",6,2,367.4716796875
"P18202-023","H18202-04-02",99,2,367.4716796875
"P18202-023","H18202-04-02",7,2,367.4716796875
"P18202-023","H18202-04-02",13,2,367.4716796875
"P18202-023","H18202-04-02",19,2,367.4716796875
"P18202-023","H18202-04-02",2,1,367.4716796875
"P18202-023","H18202-04-02",17,2,367.4716796875
"P18202-023","H18202-04-02",8,1,367.4716796875
"P18202-023","H18202-04-02",11,2,367.4716796875
"P18202-023","H18202-04-02",16,2,367.4716796875
"P18202-023","H18202-04-02",18,2,367.4716796875
"P18202-023","H18202-04-02",12,2,367.4716796875
"P18202-023","H18202-04-02",1,2,367.4716796875
"P18202-023","H18202-04-02",14,2,367.4716796875
"P18202-023","H18202-04-02",15,2,367.4716796875
"P18202-024","H18202-04-03",2,1,367.4716796875
"P18202-024","H18202-04-03",15,2,367.4716796875
"P18202-024","H18202-04-03",18,2,367.4716796875
"P18202-024","H18202-04-03",8,2,367.4716796875
"P18202-024","H18202-04-03",12,2,367.4716796875
"P18202-024","H18202-04-03",16,2,367.4716796875
"P18202-024","H18202-04-03",11,2,367.4716796875
"P18202-024","H18202-04-03",19,2,367.4716796875
"P18202-024","H18202-04-03",14,2,367.4716796875
"P18202-024","H18202-04-03",7,2,367.4716796875
"P18202-024","H18202-04-03",17,2,367.4716796875
"P18202-024","H18202-04-03",99,2,367.4716796875
"P18202-024","H18202-04-03",6,2,367.4716796875
"P18202-024","H18202-04-03",13,2,367.4716796875
"P18202-024","H18202-04-03",1,2,367.4716796875
"P18202-027","H18202-04-05",7,2,367.4716796875
"P18202-027","H18202-04-05",1,2,367.4716796875
"P18202-027","H18202-04-05",18,2,367.4716796875
"P18202-027","H18202-04-05",17,2,367.4716796875
"P18202-027","H18202-04-05",11,2,367.4716796875
"P18202-027","H18202-04-05",99,2,367.4716796875
"P18202-027","H18202-04-05",13,2,367.4716796875
"P18202-027","H18202-04-05",16,2,367.4716796875
"P18202-027","H18202-04-05",12,2,367.4716796875
"P18202-027","H18202-04-05",8,1,367.4716796875
"P18202-027","H18202-04-05",19,2,367.4716796875
"P18202-027","H18202-04-05",6,2,367.4716796875
"P18202-027","H18202-04-05",2,1,367.4716796875
"P18202-027","H18202-04-05",15,2,367.4716796875
"P18202-027","H18202-04-05",14,2,367.4716796875
"P18202-029","H18202-04-06",1,2,367.4716796875
"P18202-029","H18202-04-06",8,1,367.4716796875
"P18202-029","H18202-04-06",99,2,367.4716796875
"P18202-029","H18202-04-06",19,2,367.4716796875
"P18202-029","H18202-04-06",16,2,367.4716796875
"P18202-029","H18202-04-06",15,2,367.4716796875
"P18202-029","H18202-04-06",17,2,367.4716796875
"P18202-029","H18202-04-06",2,2,367.4716796875
"P18202-029","H18202-04-06",18,2,367.4716796875
"P18202-029","H18202-04-06",14,2,367.4716796875
"P18202-029","H18202-04-06",6,2,367.4716796875
"P18202-029","H18202-04-06",12,2,367.4716796875
"P18202-029","H18202-04-06",7,2,367.4716796875
"P18202-029","H18202-04-06",13,2,367.4716796875
"P18202-029","H18202-04-06",11,2,367.4716796875
"P18205-008","H18205-04-01",15,2,1102.41516113281
"P18205-008","H18205-04-01",2,1,1102.41516113281
"P18205-008","H18205-04-01",1,2,1102.41516113281
"P18205-008","H18205-04-01",12,2,1102.41516113281
"P18205-008","H18205-04-01",7,2,1102.41516113281
"P18205-008","H18205-04-01",8,1,1102.41516113281
"P18205-008","H18205-04-01",13,2,1102.41516113281
"P18205-008","H18205-04-01",99,2,1102.41516113281
"P18205-008","H18205-04-01",6,2,1102.41516113281
"P18205-008","H18205-04-01",16,2,1102.41516113281
"P18205-008","H18205-04-01",19,2,1102.41516113281
"P18205-008","H18205-04-01",18,2,1102.41516113281
"P18205-008","H18205-04-01",17,2,1102.41516113281
"P18205-008","H18205-04-01",11,2,1102.41516113281
"P18205-008","H18205-04-01",14,2,1102.41516113281
"P18205-011","H18205-04-02",14,2,1102.41516113281
"P18205-011","H18205-04-02",19,2,1102.41516113281
"P18205-011","H18205-04-02",12,2,1102.41516113281
"P18205-011","H18205-04-02",11,2,1102.41516113281
"P18205-011","H18205-04-02",6,2,1102.41516113281
"P18205-011","H18205-04-02",17,2,1102.41516113281
"P18205-011","H18205-04-02",99,2,1102.41516113281
"P18205-011","H18205-04-02",16,2,1102.41516113281
"P18205-011","H18205-04-02",2,1,1102.41516113281
"P18205-011","H18205-04-02",1,2,1102.41516113281
"P18205-011","H18205-04-02",18,2,1102.41516113281
"P18205-011","H18205-04-02",15,2,1102.41516113281
"P18205-011","H18205-04-02",13,2,1102.41516113281
"P18205-011","H18205-04-02",8,1,1102.41516113281
"P18205-011","H18205-04-02",7,2,1102.41516113281
"P18206-016","H18206-04-02",17,2,1102.41516113281
"P18206-016","H18206-04-02",12,2,1102.41516113281
"P18206-016","H18206-04-02",19,2,1102.41516113281
"P18206-016","H18206-04-02",16,2,1102.41516113281
"P18206-016","H18206-04-02",14,2,1102.41516113281
"P18206-016","H18206-04-02",1,2,1102.41516113281
"P18206-016","H18206-04-02",11,2,1102.41516113281
"P18206-016","H18206-04-02",13,2,1102.41516113281
"P18206-016","H18206-04-02",7,2,1102.41516113281
"P18206-016","H18206-04-02",8,2,1102.41516113281
"P18206-016","H18206-04-02",2,1,1102.41516113281
"P18206-016","H18206-04-02",99,2,1102.41516113281
"P18206-016","H18206-04-02",18,2,1102.41516113281
"P18206-016","H18206-04-02",15,2,1102.41516113281
"P18206-016","H18206-04-02",6,2,1102.41516113281
"P18210-038","H18210-04-04",14,2,440.966064453125
"P18210-038","H18210-04-04",2,2,440.966064453125
"P18210-038","H18210-04-04",12,2,440.966064453125
"P18210-038","H18210-04-04",8,2,440.966064453125
"P18210-038","H18210-04-04",19,2,440.966064453125
"P18210-038","H18210-04-04",6,2,440.966064453125
"P18210-038","H18210-04-04",11,2,440.966064453125
"P18210-038","H18210-04-04",13,2,440.966064453125
"P18210-038","H18210-04-04",17,2,440.966064453125
"P18210-038","H18210-04-04",18,2,440.966064453125
"P18210-038","H18210-04-04",15,2,440.966064453125
"P18210-038","H18210-04-04",7,2,440.966064453125
"P18210-038","H18210-04-04",99,2,440.966064453125
"P18210-038","H18210-04-04",1,2,440.966064453125
"P18210-038","H18210-04-04",16,1,440.966064453125
"P18301-029","H18301-04-02",6,2,314.975738525391
"P18301-029","H18301-04-02",2,2,314.975738525391
"P18301-029","H18301-04-02",12,2,314.975738525391
"P18301-029","H18301-04-02",14,2,314.975738525391
"P18301-029","H18301-04-02",15,2,314.975738525391
"P18301-029","H18301-04-02",19,2,314.975738525391
"P18301-029","H18301-04-02",99,2,314.975738525391
"P18301-029","H18301-04-02",1,2,314.975738525391
"P18301-029","H18301-04-02",8,1,314.975738525391
"P18301-029","H18301-04-02",7,2,314.975738525391
"P18301-029","H18301-04-02",11,2,314.975738525391
"P18301-029","H18301-04-02",13,2,314.975738525391
"P18301-029","H18301-04-02",16,2,314.975738525391
"P18301-029","H18301-04-02",18,2,314.975738525391
"P18301-029","H18301-04-02",17,2,314.975738525391
"P18308-009","H18308-04-01",16,1,2204.83032226563
"P18308-009","H18308-04-01",2,2,2204.83032226563
"P18308-009","H18308-04-01",15,2,2204.83032226563
"P18308-009","H18308-04-01",8,2,2204.83032226563
"P18308-009","H18308-04-01",99,2,2204.83032226563
"P18308-009","H18308-04-01",13,2,2204.83032226563
"P18308-009","H18308-04-01",6,2,2204.83032226563
"P18308-009","H18308-04-01",12,2,2204.83032226563
"P18308-009","H18308-04-01",18,2,2204.83032226563
"P18308-009","H18308-04-01",19,2,2204.83032226563
"P18308-009","H18308-04-01",17,2,2204.83032226563
"P18308-009","H18308-04-01",11,2,2204.83032226563
"P18308-009","H18308-04-01",7,2,2204.83032226563
"P18308-009","H18308-04-01",1,2,2204.83032226563
"P18308-009","H18308-04-01",14,2,2204.83032226563
"P18309-013","H18309-04-01",11,2,2204.83032226563
"P18309-013","H18309-04-01",99,2,2204.83032226563
"P18309-013","H18309-04-01",7,2,2204.83032226563
"P18309-013","H18309-04-01",12,2,2204.83032226563
"P18309-013","H18309-04-01",16,2,2204.83032226563
"P18309-013","H18309-04-01",19,2,2204.83032226563
"P18309-013","H18309-04-01",14,2,2204.83032226563
"P18309-013","H18309-04-01",13,2,2204.83032226563
"P18309-013","H18309-04-01",2,1,2204.83032226563
"P18309-013","H18309-04-01",8,1,2204.83032226563
"P18309-013","H18309-04-01",15,2,2204.83032226563
"P18309-013","H18309-04-01",6,2,2204.83032226563
"P18309-013","H18309-04-01",17,2,2204.83032226563
"P18309-013","H18309-04-01",1,2,2204.83032226563
"P18309-013","H18309-04-01",18,2,2204.83032226563
"P18607-009","H18607-04-01",2,1,2204.83032226563
"P18607-009","H18607-04-01",99,2,2204.83032226563
"P18607-009","H18607-04-01",12,2,2204.83032226563
"P18607-009","H18607-04-01",11,2,2204.83032226563
"P18607-009","H18607-04-01",7,2,2204.83032226563
"P18607-009","H18607-04-01",14,2,2204.83032226563
"P18607-009","H18607-04-01",1,2,2204.83032226563
"P18607-009","H18607-04-01",18,2,2204.83032226563
"P18607-009","H18607-04-01",15,2,2204.83032226563
"P18607-009","H18607-04-01",19,2,2204.83032226563
"P18607-009","H18607-04-01",8,1,2204.83032226563
"P18607-009","H18607-04-01",16,2,2204.83032226563
"P18607-009","H18607-04-01",13,2,2204.83032226563
"P18607-009","H18607-04-01",17,2,2204.83032226563
"P18607-009","H18607-04-01",6,2,2204.83032226563
"P18608-008","H18608-04-01",16,2,2204.83032226563
"P18608-008","H18608-04-01",13,2,2204.83032226563
"P18608-008","H18608-04-01",15,2,2204.83032226563
"P18608-008","H18608-04-01",17,2,2204.83032226563
"P18608-008","H18608-04-01",6,2,2204.83032226563
"P18608-008","H18608-04-01",19,2,2204.83032226563
"P18608-008","H18608-04-01",8,1,2204.83032226563
"P18608-008","H18608-04-01",11,2,2204.83032226563
"P18608-008","H18608-04-01",12,2,2204.83032226563
"P18608-008","H18608-04-01",99,2,2204.83032226563
"P18608-008","H18608-04-01",2,2,2204.83032226563
"P18608-008","H18608-04-01",7,2,2204.83032226563
"P18608-008","H18608-04-01",18,2,2204.83032226563
"P18608-008","H18608-04-01",14,2,2204.83032226563
"P18608-008","H18608-04-01",1,2,2204.83032226563
"P18801-008","H18801-04-01",17,2,1102.41516113281
"P18801-008","H18801-04-01",15,2,1102.41516113281
"P18801-008","H18801-04-01",13,2,1102.41516113281
"P18801-008","H18801-04-01",1,2,1102.41516113281
"P18801-008","H18801-04-01",16,2,1102.41516113281
"P18801-008","H18801-04-01",6,2,1102.41516113281
"P18801-008","H18801-04-01",14,2,1102.41516113281
