"HHID","PID","h6q18","h6q18_1","wgt_X"
"H17002-04-01","P17002-008",8,,2935.46557617188
"H17002-04-01","P17002-008",2,,2935.46557617188
"H17002-04-01","P17002-008",1,,2935.46557617188
"H17002-04-01","P17002-008",9,,2935.46557617188
"H17002-04-01","P17002-008",10,,2935.46557617188
"H17003-04-01","P17003-007",1,,2935.46557617188
"H17003-04-01","P17003-007",8,,2935.46557617188
"H17003-04-01","P17003-007",9,,2935.46557617188
"H17003-04-01","P17003-007",10,,2935.46557617188
"H17003-04-01","P17003-007",2,,2935.46557617188
"H17005-04-01","P17005-007",2,,2935.46557617188
"H17005-04-01","P17005-007",8,,2935.46557617188
"H17005-04-01","P17005-007",9,,2935.46557617188
"H17005-04-01","P17005-007",10,,2935.46557617188
"H17005-04-01","P17005-007",1,,2935.46557617188
"H17008-04-01","P17008-007",1,,2935.46557617188
"H17008-04-01","P17008-007",10,,2935.46557617188
"H17008-04-01","P17008-007",2,,2935.46557617188
"H17008-04-01","P17008-007",9,,2935.46557617188
"H17008-04-01","P17008-007",8,,2935.46557617188
"H17009-04-02","P17009-010",10,,1467.73278808594
"H17009-04-02","P17009-011",8,,1467.73278808594
"H17009-04-02","P17009-010",9,,1467.73278808594
"H17009-04-02","P17009-011",1,,1467.73278808594
"H17009-04-02","P17009-011",9,,1467.73278808594
"H17009-04-02","P17009-010",2,,1467.73278808594
"H17009-04-02","P17009-010",8,,1467.73278808594
"H17009-04-02","P17009-011",10,,1467.73278808594
"H17009-04-02","P17009-010",1,,1467.73278808594
"H17009-04-02","P17009-011",2,,1467.73278808594
"H17010-04-01","P17010-010",10,,1467.73278808594
"H17010-04-01","P17010-010",1,,1467.73278808594
"H17010-04-01","P17010-010",8,,1467.73278808594
"H17010-04-01","P17010-010",2,,1467.73278808594
"H17010-04-01","P17010-010",9,,1467.73278808594
"H17102-04-01","P17102-005",2,,2935.46557617188
"H17102-04-01","P17102-005",10,,2935.46557617188
"H17102-04-01","P17102-005",9,,2935.46557617188
"H17102-04-01","P17102-005",8,,2935.46557617188
"H17102-04-01","P17102-005",3,,2935.46557617188
"H17102-04-01","P17102-005",1,,2935.46557617188
"H17109-04-01","P17109-011",3,,2935.46557617188
"H17109-04-01","P17109-010",9,,2935.46557617188
"H17109-04-01","P17109-010",10,,2935.46557617188
"H17109-04-01","P17109-011",2,,2935.46557617188
"H17109-04-01","P17109-010",3,,2935.46557617188
"H17109-04-01","P17109-010",1,,2935.46557617188
"H17109-04-01","P17109-011",1,,2935.46557617188
"H17109-04-01","P17109-011",8,,2935.46557617188
"H17109-04-01","P17109-010",2,,2935.46557617188
"H17109-04-01","P17109-011",9,,2935.46557617188
"H17109-04-01","P17109-011",10,,2935.46557617188
"H17109-04-01","P17109-010",8,,2935.46557617188
"H17110-04-01","P17110-012",9,,2935.46557617188
"H17110-04-01","P17110-011",9,,2935.46557617188
"H17110-04-01","P17110-012",10,,2935.46557617188
"H17110-04-01","P17110-011",3,,2935.46557617188
"H17110-04-01","P17110-011",8,,2935.46557617188
"H17110-04-01","P17110-011",2,,2935.46557617188
"H17110-04-01","P17110-011",1,,2935.46557617188
"H17110-04-01","P17110-012",2,,2935.46557617188
"H17110-04-01","P17110-012",8,,2935.46557617188
"H17110-04-01","P17110-011",10,,2935.46557617188
"H17110-04-01","P17110-012",1,,2935.46557617188
"H17110-04-01","P17110-012",3,,2935.46557617188
"H17201-04-01","P17201-008",1,,757.547973632813
"H17201-04-01","P17201-008",9,,757.547973632813
"H17201-04-01","P17201-008",8,,757.547973632813
"H17201-04-01","P17201-008",10,,757.547973632813
"H17201-04-01","P17201-008",2,,757.547973632813
"H17201-04-02","P17201-010",9,,757.547973632813
"H17201-04-02","P17201-010",1,,757.547973632813
"H17201-04-02","P17201-010",2,,757.547973632813
"H17201-04-02","P17201-010",8,,757.547973632813
"H17201-04-02","P17201-010",10,,757.547973632813
"H17201-04-03","P17201-013",10,,757.547973632813
"H17201-04-03","P17201-013",9,,757.547973632813
"H17201-04-03","P17201-013",8,,757.547973632813
"H17201-04-03","P17201-013",1,,757.547973632813
"H17201-04-03","P17201-013",2,,757.547973632813
"H17202-04-01","P17202-011",8,,2272.64404296875
"H17202-04-01","P17202-011",10,,2272.64404296875
"H17202-04-01","P17202-009",2,,2272.64404296875
"H17202-04-01","P17202-009",8,,2272.64404296875
"H17202-04-01","P17202-010",1,,2272.64404296875
"H17202-04-01","P17202-010",10,,2272.64404296875
"H17202-04-01","P17202-011",1,,2272.64404296875
"H17202-04-01","P17202-010",2,,2272.64404296875
"H17202-04-01","P17202-009",10,,2272.64404296875
"H17202-04-01","P17202-011",9,,2272.64404296875
"H17202-04-01","P17202-009",9,,2272.64404296875
"H17202-04-01","P17202-010",8,,2272.64404296875
"H17202-04-01","P17202-009",1,,2272.64404296875
"H17202-04-01","P17202-011",2,,2272.64404296875
"H17202-04-01","P17202-010",9,,2272.64404296875
"H17203-04-01","P17203-012",8,,2272.64404296875
"H17203-04-01","P17203-013",10,,2272.64404296875
"H17203-04-01","P17203-013",9,,2272.64404296875
"H17203-04-01","P17203-012",2,,2272.64404296875
"H17203-04-01","P17203-013",1,,2272.64404296875
"H17203-04-01","P17203-013",2,,2272.64404296875
"H17203-04-01","P17203-012",1,,2272.64404296875
"H17203-04-01","P17203-013",8,,2272.64404296875
"H17203-04-01","P17203-012",9,,2272.64404296875
"H17203-04-01","P17203-012",10,,2272.64404296875
"H17205-04-01","P17205-009",9,,2272.64404296875
"H17205-04-01","P17205-010",1,,2272.64404296875
"H17205-04-01","P17205-010",9,,2272.64404296875
"H17205-04-01","P17205-009",10,,2272.64404296875
"H17205-04-01","P17205-010",10,,2272.64404296875
"H17205-04-01","P17205-010",2,,2272.64404296875
"H17205-04-01","P17205-009",8,,2272.64404296875
"H17205-04-01","P17205-010",8,,2272.64404296875
"H17205-04-01","P17205-009",1,,2272.64404296875
"H17205-04-01","P17205-009",2,,2272.64404296875
"H17206-04-01","P17206-006",8,,2272.64404296875
"H17206-04-01","P17206-005",9,,2272.64404296875
"H17206-04-01","P17206-006",10,,2272.64404296875
"H17206-04-01","P17206-005",2,,2272.64404296875
"H17206-04-01","P17206-006",1,,2272.64404296875
"H17206-04-01","P17206-005",10,,2272.64404296875
"H17206-04-01","P17206-006",2,,2272.64404296875
"H17206-04-01","P17206-006",9,,2272.64404296875
"H17206-04-01","P17206-005",8,,2272.64404296875
"H17206-04-01","P17206-005",1,,2272.64404296875
"H17207-04-01","P17207-012",10,,1136.32202148438
"H17207-04-01","P17207-015",9,,1136.32202148438
"H17207-04-01","P17207-015",8,,1136.32202148438
"H17207-04-01","P17207-015",1,,1136.32202148438
"H17207-04-01","P17207-012",9,,1136.32202148438
"H17207-04-01","P17207-015",2,,1136.32202148438
"H17207-04-01","P17207-015",10,,1136.32202148438
"H17207-04-01","P17207-012",1,,1136.32202148438
"H17207-04-01","P17207-012",2,,1136.32202148438
"H17207-04-01","P17207-012",8,,1136.32202148438
"H17207-04-02","P17207-017",10,,1136.32202148438
"H17207-04-02","P17207-017",1,,1136.32202148438
"H17207-04-02","P17207-017",8,,1136.32202148438
"H17207-04-02","P17207-017",9,,1136.32202148438
"H17207-04-02","P17207-017",2,,1136.32202148438
"H17301-04-01","P17301-011",2,,2272.64404296875
"H17301-04-01","P17301-011",8,,2272.64404296875
"H17301-04-01","P17301-011",10,,2272.64404296875
"H17301-04-01","P17301-012",9,,2272.64404296875
"H17301-04-01","P17301-011",1,,2272.64404296875
"H17301-04-01","P17301-011",9,,2272.64404296875
"H17301-04-01","P17301-012",8,,2272.64404296875
"H17301-04-01","P17301-012",2,,2272.64404296875
"H17301-04-01","P17301-012",10,,2272.64404296875
"H17301-04-01","P17301-012",1,,2272.64404296875
"H17308-04-01","P17308-011",9,,2272.64404296875
"H17308-04-01","P17308-010",3,,2272.64404296875
"H17308-04-01","P17308-011",1,,2272.64404296875
"H17308-04-01","P17308-011",3,,2272.64404296875
"H17308-04-01","P17308-010",8,,2272.64404296875
"H17308-04-01","P17308-010",9,,2272.64404296875
"H17308-04-01","P17308-011",2,,2272.64404296875
"H17308-04-01","P17308-011",8,,2272.64404296875
"H17308-04-01","P17308-010",2,,2272.64404296875
"H17308-04-01","P17308-010",10,,2272.64404296875
"H17308-04-01","P17308-011",10,,2272.64404296875
"H17308-04-01","P17308-010",1,,2272.64404296875
"H17309-04-01","P17309-006",8,,2272.64404296875
"H17309-04-01","P17309-006",9,,2272.64404296875
"H17309-04-01","P17309-006",1,,2272.64404296875
"H17309-04-01","P17309-006",10,,2272.64404296875
"H17309-04-01","P17309-006",2,,2272.64404296875
"H17310-04-01","P17310-012",2,,2272.64404296875
"H17310-04-01","P17310-011",8,,2272.64404296875
"H17310-04-01","P17310-011",1,,2272.64404296875
"H17310-04-01","P17310-012",8,,2272.64404296875
"H17310-04-01","P17310-011",9,,2272.64404296875
"H17310-04-01","P17310-012",1,,2272.64404296875
"H17310-04-01","P17310-012",10,,2272.64404296875
"H17310-04-01","P17310-011",10,,2272.64404296875
"H17310-04-01","P17310-012",9,,2272.64404296875
"H17310-04-01","P17310-011",2,,2272.64404296875
"H17401-04-02","P17401-012",9,,1467.73278808594
"H17401-04-02","P17401-012",2,,1467.73278808594
"H17401-04-02","P17401-012",1,,1467.73278808594
"H17401-04-02","P17401-012",8,,1467.73278808594
"H17401-04-02","P17401-012",10,,1467.73278808594
"H17404-04-01","P17404-007",9,,2935.46557617188
"H17404-04-01","P17404-008",10,,2935.46557617188
"H17404-04-01","P17404-007",2,,2935.46557617188
"H17404-04-01","P17404-007",10,,2935.46557617188
"H17404-04-01","P17404-008",8,,2935.46557617188
"H17404-04-01","P17404-008",1,,2935.46557617188
"H17404-04-01","P17404-008",2,,2935.46557617188
"H17404-04-01","P17404-008",9,,2935.46557617188
"H17404-04-01","P17404-007",1,,2935.46557617188
"H17404-04-01","P17404-007",8,,2935.46557617188
"H17408-04-01","P17408-007",10,,2935.46557617188
"H17408-04-01","P17408-007",2,,2935.46557617188
"H17408-04-01","P17408-007",8,,2935.46557617188
"H17408-04-01","P17408-007",1,,2935.46557617188
"H17408-04-01","P17408-007",9,,2935.46557617188
"H17409-04-01","P17409-010",8,,2935.46557617188
"H17409-04-01","P17409-010",2,,2935.46557617188
"H17409-04-01","P17409-010",10,,2935.46557617188
"H17409-04-01","P17409-010",1,,2935.46557617188
"H17409-04-01","P17409-010",9,,2935.46557617188
"H17410-04-01","P17410-012",9,,2935.46557617188
"H17410-04-01","P17410-012",1,,2935.46557617188
"H17410-04-01","P17410-012",2,,2935.46557617188
"H17410-04-01","P17410-011",1,,2935.46557617188
"H17410-04-01","P17410-011",9,,2935.46557617188
"H17410-04-01","P17410-011",2,,2935.46557617188
"H17410-04-01","P17410-011",8,,2935.46557617188
"H17410-04-01","P17410-011",10,,2935.46557617188
"H17410-04-01","P17410-012",10,,2935.46557617188
"H17410-04-01","P17410-012",8,,2935.46557617188
"H17502-04-01","P17502-011",8,,2935.46557617188
"H17502-04-01","P17502-011",1,,2935.46557617188
"H17502-04-01","P17502-011",2,,2935.46557617188
"H17502-04-01","P17502-011",9,,2935.46557617188
"H17502-04-01","P17502-011",3,,2935.46557617188
"H17502-04-01","P17502-011",10,,2935.46557617188
"H17503-04-01","P17503-009",8,,2935.46557617188
"H17503-04-01","P17503-009",1,,2935.46557617188
"H17503-04-01","P17503-009",2,,2935.46557617188
"H17503-04-01","P17503-009",9,,2935.46557617188
"H17503-04-01","P17503-009",10,,2935.46557617188
"H17506-04-01","P17506-014",3,,2935.46557617188
"H17506-04-01","P17506-014",2,,2935.46557617188
"H17506-04-01","P17506-014",10,,2935.46557617188
"H17506-04-01","P17506-014",9,,2935.46557617188
"H17506-04-01","P17506-014",8,,2935.46557617188
"H17506-04-01","P17506-014",1,,2935.46557617188
"H17509-04-01","P17509-013",8,,2935.46557617188
"H17509-04-01","P17509-014",1,,2935.46557617188
"H17509-04-01","P17509-014",3,,2935.46557617188
"H17509-04-01","P17509-014",8,,2935.46557617188
"H17509-04-01","P17509-011",9,,2935.46557617188
"H17509-04-01","P17509-014",10,,2935.46557617188
"H17509-04-01","P17509-013",9,,2935.46557617188
"H17509-04-01","P17509-011",2,,2935.46557617188
"H17509-04-01","P17509-013",10,,2935.46557617188
"H17509-04-01","P17509-011",1,,2935.46557617188
"H17509-04-01","P17509-013",3,,2935.46557617188
"H17509-04-01","P17509-011",3,,2935.46557617188
"H17509-04-01","P17509-014",9,,2935.46557617188
"H17509-04-01","P17509-011",8,,2935.46557617188
"H17509-04-01","P17509-013",1,,2935.46557617188
"H17509-04-01","P17509-011",10,,2935.46557617188
"H17509-04-01","P17509-014",2,,2935.46557617188
"H17509-04-01","P17509-013",2,,2935.46557617188
"H17511-04-01","P17511-012",3,,978.488586425781
"H17511-04-01","P17511-012",2,,978.488586425781
"H17511-04-01","P17511-012",8,,978.488586425781
"H17511-04-01","P17511-012",10,,978.488586425781
"H17511-04-01","P17511-012",9,,978.488586425781
"H17511-04-01","P17511-012",1,,978.488586425781
"H17511-04-02","P17511-016",8,,978.488586425781
"H17511-04-02","P17511-016",3,,978.488586425781
"H17511-04-02","P17511-016",2,,978.488586425781
"H17511-04-02","P17511-016",10,,978.488586425781
"H17511-04-02","P17511-016",9,,978.488586425781
"H17511-04-02","P17511-016",1,,978.488586425781
"H17511-04-03","P17511-018",1,,978.488586425781
"H17511-04-03","P17511-019",10,,978.488586425781
"H17511-04-03","P17511-018",2,,978.488586425781
"H17511-04-03","P17511-018",9,,978.488586425781
"H17511-04-03","P17511-018",10,,978.488586425781
"H17511-04-03","P17511-019",9,,978.488586425781
"H17511-04-03","P17511-018",8,,978.488586425781
"H17511-04-03","P17511-019",2,,978.488586425781
"H17511-04-03","P17511-018",3,,978.488586425781
"H17511-04-03","P17511-019",8,,978.488586425781
"H17511-04-03","P17511-019",1,,978.488586425781
"H17601-04-01","P17601-008",9,,2935.46557617188
"H17601-04-01","P17601-008",10,,2935.46557617188
"H17601-04-01","P17601-008",2,,2935.46557617188
"H17601-04-01","P17601-008",8,,2935.46557617188
"H17601-04-01","P17601-008",1,,2935.46557617188
"H17608-04-02","P17608-007",8,,1467.73278808594
"H17608-04-02","P17608-007",9,,1467.73278808594
"H17608-04-02","P17608-007",1,,1467.73278808594
"H17608-04-02","P17608-007",10,,1467.73278808594
"H17608-04-02","P17608-007",2,,1467.73278808594
"H17703-04-01","P17703-006",9,,2935.46557617188
"H17703-04-01","P17703-008",10,,2935.46557617188
"H17703-04-01","P17703-008",1,,2935.46557617188
"H17703-04-01","P17703-006",2,,2935.46557617188
"H17703-04-01","P17703-006",1,,2935.46557617188
"H17703-04-01","P17703-008",2,,2935.46557617188
"H17703-04-01","P17703-006",3,,2935.46557617188
"H17703-04-01","P17703-006",10,,2935.46557617188
"H17703-04-01","P17703-008",8,,2935.46557617188
"H17703-04-01","P17703-008",3,,2935.46557617188
"H17703-04-01","P17703-008",9,,2935.46557617188
"H17703-04-01","P17703-006",8,,2935.46557617188
"H17705-04-02","P17705-005",10,,2935.46557617188
"H17705-04-02","P17705-011",10,,2935.46557617188
"H17705-04-02","P17705-005",1,,2935.46557617188
"H17705-04-02","P17705-011",8,,2935.46557617188
"H17705-04-02","P17705-005",8,,2935.46557617188
"H17705-04-02","P17705-011",9,,2935.46557617188
"H17705-04-02","P17705-011",2,,2935.46557617188
"H17705-04-02","P17705-011",1,,2935.46557617188
"H17705-04-02","P17705-005",9,,2935.46557617188
"H17705-04-02","P17705-005",2,,2935.46557617188
"H17707-04-03","P17707-020",8,,978.488586425781
"H17707-04-03","P17707-016",10,,978.488586425781
"H17707-04-03","P17707-020",10,,978.488586425781
"H17707-04-03","P17707-016",9,,978.488586425781
"H17707-04-03","P17707-020",1,,978.488586425781
"H17707-04-03","P17707-016",2,,978.488586425781
"H17707-04-03","P17707-020",2,,978.488586425781
"H17707-04-03","P17707-016",1,,978.488586425781
"H17707-04-03","P17707-020",9,,978.488586425781
"H17707-04-03","P17707-016",8,,978.488586425781
"H17707-04-04","P17707-019",2,,978.488586425781
"H17707-04-04","P17707-021",9,,978.488586425781
"H17707-04-04","P17707-019",1,,978.488586425781
"H17707-04-04","P17707-021",8,,978.488586425781
"H17707-04-04","P17707-019",9,,978.488586425781
"H17707-04-04","P17707-021",1,,978.488586425781
"H17707-04-04","P17707-019",10,,978.488586425781
"H17707-04-04","P17707-021",10,,978.488586425781
"H17707-04-04","P17707-021",2,,978.488586425781
"H17707-04-04","P17707-019",8,,978.488586425781
"H17709-04-01","P17709-008",10,,2935.46557617188
"H17709-04-01","P17709-008",8,,2935.46557617188
"H17709-04-01","P17709-008",1,,2935.46557617188
"H17709-04-01","P17709-008",2,,2935.46557617188
"H17709-04-01","P17709-008",9,,2935.46557617188
"H17709-04-01","P17709-008",3,,2935.46557617188
"H18001-04-02","P18001-010",8,,1102.41516113281
"H18001-04-02","P18001-010",9,,1102.41516113281
"H18001-04-02","P18001-010",2,,1102.41516113281
"H18001-04-02","P18001-010",10,,1102.41516113281
"H18001-04-02","P18001-010",1,,1102.41516113281
"H18102-04-01","P18102-008",8,,2204.83032226563
"H18102-04-01","P18102-008",10,,2204.83032226563
"H18102-04-01","P18102-008",9,,2204.83032226563
"H18102-04-01","P18102-008",1,,2204.83032226563
"H18102-04-01","P18102-008",2,,2204.83032226563
"H18103-04-01","P18103-023",10,,734.943481445313
"H18103-04-01","P18103-023",2,,734.943481445313
"H18103-04-01","P18103-023",8,,734.943481445313
"H18103-04-01","P18103-023",1,,734.943481445313
"H18103-04-01","P18103-023",9,,734.943481445313
"H18103-04-02","P18103-024",10,,734.943481445313
"H18103-04-02","P18103-009",10,,734.943481445313
"H18103-04-02","P18103-009",8,,734.943481445313
"H18103-04-02","P18103-024",2,,734.943481445313
"H18103-04-02","P18103-009",1,,734.943481445313
"H18103-04-02","P18103-024",8,,734.943481445313
"H18103-04-02","P18103-024",1,,734.943481445313
"H18103-04-02","P18103-009",2,,734.943481445313
"H18103-04-02","P18103-009",9,,734.943481445313
"H18103-04-02","P18103-024",9,,734.943481445313
"H18103-04-03","P18103-026",9,,734.943481445313
"H18103-04-03","P18103-026",2,,734.943481445313
"H18103-04-03","P18103-026",1,,734.943481445313
"H18103-04-03","P18103-026",10,,734.943481445313
"H18103-04-03","P18103-026",8,,734.943481445313
"H18104-04-02","P18104-015",3,,551.207580566406
"H18104-04-02","P18104-015",1,,551.207580566406
"H18104-04-02","P18104-015",8,,551.207580566406
"H18104-04-02","P18104-015",9,,551.207580566406
"H18104-04-02","P18104-015",2,,551.207580566406
"H18104-04-02","P18104-015",10,,551.207580566406
"H18104-04-03","P18104-017",1,,551.207580566406
"H18104-04-03","P18104-017",2,,551.207580566406
"H18104-04-03","P18104-017",10,,551.207580566406
"H18104-04-03","P18104-017",3,,551.207580566406
"H18104-04-03","P18104-017",8,,551.207580566406
"H18104-04-03","P18104-017",9,,551.207580566406
"H18104-04-04","P18104-018",9,,551.207580566406
"H18104-04-04","P18104-018",1,,551.207580566406
"H18104-04-04","P18104-018",8,,551.207580566406
"H18104-04-04","P18104-018",2,,551.207580566406
