"HHID","AGroup_ID","a7aq1","a7bq1a","a7bq1b","a7bq1c","a7bq2a","a7bq2b","a7bq2c","a7bq2d_1","a7bq2d_2","a7bq2d_3","a7bq2d_4","a7bq2d_5","a7bq2d_6","a7bq2d_7","a7bq2d_8","a7bq2d_9","a7bq2d_10","a7bq2d_11","a7bq2d_12","a7bq2e","a7bq3a","a7bq3b","a7bq3c","a7bq3f","a7abq4","a7abq5a","a7abq5b","a7bq5c_1","a7bq5c_2","a7bq5c_3","a7bq5c_4","a7bq5c_5","a7bq5c_6","a7bq5c_7","a7bq5c_8","a7bq5c_9","a7bq5c_10","a7bq5c_11","a7bq5c_12","a7bq5c_13","a7bq5c_14","a7bq5c_14_other","a7bq5c_15","a7bq5d","a7bq6a","a7bq6b","a7bq6c","a7bq7a","a7bq7b","a7bq7c","a7bq8a","a7bq8b","a7bq8c","hh","wgt_X"
87100401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08710-04-01",2792.466796875
87100401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08710-04-01",2792.466796875
87100401,105,1,1,2,5,2,3,2,,,,,,,,,,,,,,3,4,4,0,2,3,,,,,,,,,,,,,,,,,,,1,6,5000,1,6,35000,1,2,50000,"H08710-04-01",2792.466796875
87100401,106,1,2,,,1,2,2,,,,,,,,,,,,,,3,4,6,0,2,3,,,,,,,,,,,,,,,,,,,1,6,2000,1,6,1000,3,,,"H08710-04-01",2792.466796875
87100401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08710-04-01",2792.466796875
87100401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08710-04-01",2792.466796875
87100401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08710-04-01",2792.466796875
87100401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08710-04-01",2792.466796875
88010401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08801-04-01",2792.466796875
88010401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08801-04-01",2792.466796875
88010401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08801-04-01",2792.466796875
88010401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08801-04-01",2792.466796875
88010401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08801-04-01",2792.466796875
88010401,106,1,2,,,1,1,2,,,,,,,,,,,,,,3,6,2,0,1,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H08801-04-01",2792.466796875
88010401,107,1,2,,,2,2,2,,,,,,,,,,,,,,1,6,9,0,1,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H08801-04-01",2792.466796875
88010401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08801-04-01",2792.466796875
88010401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08801-04-01",2792.466796875
88010401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08801-04-01",2792.466796875
88020401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-01",1396.2333984375
88020401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-01",1396.2333984375
88020401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-01",1396.2333984375
88020401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-01",1396.2333984375
88020401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-01",1396.2333984375
88020401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-01",1396.2333984375
88020401,107,1,2,,,1,1,2,,,,,,,,,,,,,,1,4,4,0,1,3,,,,,,,,,,,,,,,,,,,2,6,1500,,,,3,,,"H08802-04-01",1396.2333984375
88020401,108,1,1,5,6,1,2,2,,,,,,,,,,,,,,2,4,4,0,1,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H08802-04-01",1396.2333984375
88020401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-01",1396.2333984375
88020401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-01",1396.2333984375
88020402,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-02",1396.2333984375
88020402,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-02",1396.2333984375
88020402,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-02",1396.2333984375
88020402,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-02",1396.2333984375
88020402,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-02",1396.2333984375
88020402,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-02",1396.2333984375
88020402,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-02",1396.2333984375
88020402,108,1,2,,,1,2,2,,,,,,,,,,,,,,3,6,9,0,1,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H08802-04-02",1396.2333984375
88020402,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-02",1396.2333984375
88020402,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08802-04-02",1396.2333984375
88030401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08803-04-01",2792.466796875
88030401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08803-04-01",2792.466796875
88030401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08803-04-01",2792.466796875
88030401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08803-04-01",2792.466796875
88030401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08803-04-01",2792.466796875
88030401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08803-04-01",2792.466796875
88030401,107,1,2,,,1,1,2,,,,,,,,,,,,,,5,3,10,0,7,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H08803-04-01",2792.466796875
88030401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08803-04-01",2792.466796875
88030401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08803-04-01",2792.466796875
88030401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08803-04-01",2792.466796875
88040401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08804-04-01",2792.466796875
88040401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08804-04-01",2792.466796875
88040401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08804-04-01",2792.466796875
88040401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08804-04-01",2792.466796875
88040401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08804-04-01",2792.466796875
88040401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08804-04-01",2792.466796875
88040401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08804-04-01",2792.466796875
88040401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08804-04-01",2792.466796875
88040401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08804-04-01",2792.466796875
88040401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08804-04-01",2792.466796875
88050401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08805-04-01",2792.466796875
88050401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08805-04-01",2792.466796875
88050401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08805-04-01",2792.466796875
88050401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08805-04-01",2792.466796875
88050401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08805-04-01",2792.466796875
88050401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08805-04-01",2792.466796875
88050401,107,1,2,,,2,6,2,,,,,,,,,,,,,,2,3,9,0,7,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H08805-04-01",2792.466796875
88050401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08805-04-01",2792.466796875
88050401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08805-04-01",2792.466796875
88050401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08805-04-01",2792.466796875
88060401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08806-04-01",2792.466796875
88060401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08806-04-01",2792.466796875
88060401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08806-04-01",2792.466796875
88060401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08806-04-01",2792.466796875
88060401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08806-04-01",2792.466796875
88060401,106,1,2,,,1,2,2,,,,,,,,,,,,,,1,4,4,0,2,3,,,,,,,,,,,,,,,,,,,1,6,1000,3,,,3,,,"H08806-04-01",2792.466796875
88060401,107,1,2,,,1,2,2,,,,,,,,,,,,,,2,4,4,0,2,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H08806-04-01",2792.466796875
88060401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08806-04-01",2792.466796875
88060401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08806-04-01",2792.466796875
88060401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08806-04-01",2792.466796875
88100401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08810-04-01",2792.466796875
88100401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08810-04-01",2792.466796875
88100401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08810-04-01",2792.466796875
88100401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08810-04-01",2792.466796875
88100401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08810-04-01",2792.466796875
88100401,106,1,2,,,1,1,2,,,,,,,,,,,,,,2,4,4,0,1,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H08810-04-01",2792.466796875
88100401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08810-04-01",2792.466796875
88100401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08810-04-01",2792.466796875
88100401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08810-04-01",2792.466796875
88100401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08810-04-01",2792.466796875
88110401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08811-04-01",2792.466796875
88110401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08811-04-01",2792.466796875
88110401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08811-04-01",2792.466796875
88110401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08811-04-01",2792.466796875
88110401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08811-04-01",2792.466796875
88110401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08811-04-01",2792.466796875
88110401,107,1,2,,,4,6,2,,,,,,,,,,,,,,2,7,10,0,2,3,,,,,,,,,,,,,,,,,,,1,6,4000,,,,3,,,"H08811-04-01",2792.466796875
88110401,108,1,2,,,4,6,2,,,,,,,,,,,,,,1,9,10,0,7,3,,,,,,,,,,,,,,,,,,,2,6,1500,3,,,3,,,"H08811-04-01",2792.466796875
88110401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08811-04-01",2792.466796875
88110401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H08811-04-01",2792.466796875
90010401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09001-04-01",1275.85070800781
90010401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09001-04-01",1275.85070800781
90010401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09001-04-01",1275.85070800781
90010401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09001-04-01",1275.85070800781
90010401,105,1,2,,,1,2,2,,,,,,,,,,,,,,3,2,9,0,2,3,,,,,,,,,,,,,,,,,,,1,1,5000,1,6,3000,1,1,20000,"H09001-04-01",1275.85070800781
90010401,106,1,2,,,1,2,2,,,,,,,,,,,,,,1,2,2,0,2,3,,,,,,,,,,,,,,,,,,,3,,,3,,,3,,,"H09001-04-01",1275.85070800781
90010401,107,1,2,,,1,2,2,,,,,,,,,,,,,,1,2,2,0,1,3,,,,,,,,,,,,,,,,,,,3,,,,,,1,2,2000,"H09001-04-01",1275.85070800781
90010401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09001-04-01",1275.85070800781
90010401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09001-04-01",1275.85070800781
90010401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09001-04-01",1275.85070800781
90030401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09003-04-01",2551.70141601563
90030401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09003-04-01",2551.70141601563
90030401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09003-04-01",2551.70141601563
90030401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09003-04-01",2551.70141601563
90030401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09003-04-01",2551.70141601563
90030401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09003-04-01",2551.70141601563
90030401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09003-04-01",2551.70141601563
90030401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09003-04-01",2551.70141601563
90030401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09003-04-01",2551.70141601563
90030401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09003-04-01",2551.70141601563
90050401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09005-04-01",2551.70141601563
90050401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09005-04-01",2551.70141601563
90050401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09005-04-01",2551.70141601563
90050401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09005-04-01",2551.70141601563
90050401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09005-04-01",2551.70141601563
90050401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09005-04-01",2551.70141601563
90050401,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09005-04-01",2551.70141601563
90050401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09005-04-01",2551.70141601563
90050401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09005-04-01",2551.70141601563
90050401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09005-04-01",2551.70141601563
90070401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09007-04-01",2551.70141601563
90070401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09007-04-01",2551.70141601563
90070401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09007-04-01",2551.70141601563
90070401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09007-04-01",2551.70141601563
90070401,105,1,2,,,2,3,2,,,,,,,,,,,,,,5,2,1,0,3,1,6,"N","Y",,"N","N","N",,,,,,,"N","N",,"N",60000,1,6,15000,1,6,15000,1,6,70000,"H09007-04-01",2551.70141601563
90070401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09007-04-01",2551.70141601563
90070401,107,1,2,,,1,1,2,,,,,,,,,,,,,,5,2,1,0,5,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H09007-04-01",2551.70141601563
90070401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09007-04-01",2551.70141601563
90070401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09007-04-01",2551.70141601563
90070401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09007-04-01",2551.70141601563
90080401,101,1,2,,,1,1,2,,,,,,,,,,,,,,3,2,2,0,1,3,,,,,,,,,,,,,,,,,,,1,6,10000,3,,,1,1,10000,"H09008-04-01",1275.85070800781
90080401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-01",1275.85070800781
90080401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-01",1275.85070800781
90080401,104,1,2,,,1,1,2,,,,,,,,,,,,,,3,2,2,0,5,1,1,"Y",,,,"N",,,,,,,,"N","N",,"Y",20000,1,1,5000,1,6,35000,1,1,35000,"H09008-04-01",1275.85070800781
90080401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-01",1275.85070800781
90080401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-01",1275.85070800781
90080401,107,1,2,,,1,1,2,,,,,,,,,,,,,,1,2,2,0,2,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H09008-04-01",1275.85070800781
90080401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-01",1275.85070800781
90080401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-01",1275.85070800781
90080401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-01",1275.85070800781
90080402,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-02",1275.85070800781
90080402,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-02",1275.85070800781
90080402,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-02",1275.85070800781
90080402,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-02",1275.85070800781
90080402,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-02",1275.85070800781
90080402,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-02",1275.85070800781
90080402,107,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-02",1275.85070800781
90080402,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-02",1275.85070800781
90080402,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-02",1275.85070800781
90080402,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09008-04-02",1275.85070800781
90100401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09010-04-01",2551.70141601563
90100401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09010-04-01",2551.70141601563
90100401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09010-04-01",2551.70141601563
90100401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09010-04-01",2551.70141601563
90100401,105,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09010-04-01",2551.70141601563
90100401,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09010-04-01",2551.70141601563
90100401,107,1,2,,,2,3,2,,,,,,,,,,,,,,3,1,2,0,5,3,,,,,,,,,,,,,,,,,,,3,,,,,,3,,,"H09010-04-01",2551.70141601563
90100401,108,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09010-04-01",2551.70141601563
90100401,109,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09010-04-01",2551.70141601563
90100401,110,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09010-04-01",2551.70141601563
91010401,101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09101-04-01",2551.701171875
91010401,102,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09101-04-01",2551.701171875
91010401,103,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09101-04-01",2551.701171875
91010401,104,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H09101-04-01",2551.701171875
