"HHID","parcelID","plotID","a3aq3_1","a3aq3_2","a3aq3_3","a3aq3_4a","a3aq3_4b","a3aq3a","a3aq4","a3aq5","a3aq6","a3aq7","a3aq8","a3aq9","a3aq12","a3aq13","a3aq14","a3aq15","a3aq16","a3aq17","a3aq18","a3aq19","a3aq22","a3aq23","a3aq24b","a3aq24a","a3aq25","a3aq26","a3aq27","a3aq28","a3aq33a","a3aq33b","a3aq33c","a3aq33d","a3aq33e","a3aq33a_1","a3aq33b_1","a3aq33c_1","a3aq33d_1","a3aq33e_1","a3aq34","a3aq35a","a3aq35b","a3aq35c","a3aq36","a3aq33","hh","wgt_X"
165060401,1,1,16506006,2,,16506005,16506006,2,2,,,,,,,2,,,,,,,2,,,,,,,,16506006,,,,,10,,,,,1,2,8,0,25000,1,"H16506-04-01",2935.46557617188
165060401,1,2,16506006,2,,16506005,16506006,2,2,,,,,,,2,,,,,,,2,,,,,,,,16506006,,,,,6,,,,,1,3,6,0,18000,1,"H16506-04-01",2935.46557617188
165070401,1,1,16507003,1,16507001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16507001,16507003,16507004,16507006,,15,12,8,8,,2,,,,,4,"H16507-04-01",2935.46557617188
165070401,2,2,16507003,1,16507001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16507001,16507003,16507004,16507006,,10,10,4,4,,2,,,,,4,"H16507-04-01",2935.46557617188
165080401,1,1,16508001,2,,16508001,16508002,1,2,,,,,,,2,,,,,,,2,,,,,,,,16508001,16508002,,,,10,10,,,,1,2,10,0,60000,2,"H16508-04-01",2935.46557617188
165090401,1,1,16509001,2,,16509001,16509002,2,2,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,"H16509-04-01",2935.46557617188
165090401,1,2,16509001,2,,16509001,16509002,2,2,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,1,0,3,3,27000,0,"H16509-04-01",2935.46557617188
165090401,2,3,16509001,2,,16509001,16509002,2,2,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,1,0,3,2,18000,0,"H16509-04-01",2935.46557617188
165090401,2,4,16509001,2,,16509001,16509002,2,2,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,0,"H16509-04-01",2935.46557617188
165090401,2,5,16509001,2,,16509001,16509002,2,2,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,1,0,3,3,27000,0,"H16509-04-01",2935.46557617188
165090401,2,6,16509001,2,,16509001,16509002,2,2,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,0,"H16509-04-01",2935.46557617188
165090401,2,7,16509001,2,,16509001,16509002,2,2,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,0,"H16509-04-01",2935.46557617188
165090401,2,8,16509001,2,,16509001,16509002,2,2,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,0,"H16509-04-01",2935.46557617188
165100401,1,1,16510001,2,,16510001,16510002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16510001,16510003,16510004,16510005,16510011,15,15,15,15,15,2,,,,,6,"H16510-04-01",2935.46557617188
165100401,1,2,16510001,2,,16510001,16510003,2,2,,,,,,,2,,,,,,,2,,,,,,,,16510001,16510003,16510005,16510011,16510004,15,15,15,15,15,2,,,,,6,"H16510-04-01",2935.46557617188
165100401,1,3,16510001,2,,16510001,16510002,2,2,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,0,"H16510-04-01",2935.46557617188
165100401,4,4,16510001,2,,16510001,16510002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16510001,16510003,16510004,16510005,16510011,15,15,15,15,15,2,,,,,6,"H16510-04-01",2935.46557617188
165100401,4,5,16510001,2,,16510001,16510002,2,2,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,2,,,,,0,"H16510-04-01",2935.46557617188
165100401,4,6,16510001,2,,16510001,16510003,2,2,,,,,,,2,,,,,,,2,,,,,,,,16510001,16510003,16510004,16510005,16510011,10,12,12,12,12,2,,,,,6,"H16510-04-01",2935.46557617188
166040401,1,1,16604002,1,16604002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16604002,16604005,16604009,16604007,16604008,21,21,21,21,21,2,,,,,5,"H16604-04-01",1467.73278808594
166060401,1,1,16606002,1,16606002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16606002,16606003,16606005,16606007,,3,2,3,3,,2,,,,,4,"H16606-04-01",2935.46557617188
166060401,2,2,16606002,1,16606002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16606002,16606003,16606005,16606007,,5,1,5,5,,2,,,,,4,"H16606-04-01",2935.46557617188
166070401,1,1,16607002,1,16607002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16607002,,,,,30,,,,,1,15,7,0,67000,1,"H16607-04-01",2935.46557617188
166090401,1,1,16609001,1,16609001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16609001,16609008,,,,2,2,,,,2,,,,,2,"H16609-04-01",2935.46557617188
166090401,2,2,16609001,1,16609001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16609001,16609008,,,,2,2,,,,1,2,2,0,20000,2,"H16609-04-01",2935.46557617188
166090401,3,3,16609001,1,16609001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16609001,16609008,,,,3,3,,,,1,2,2,0,25000,2,"H16609-04-01",2935.46557617188
166110401,1,1,16611001,2,,16611001,16611002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16611001,,,,,15,,,,,2,,,,,1,"H16611-04-01",2935.46557617188
167010401,1,1,16701002,2,,16701001,16701002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16701001,16701002,16701003,16701004,,5,5,3,3,,2,,,,,4,"H16701-04-01",2935.46557617188
167020401,1,1,16702001,2,,16702001,16702002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16702001,16702002,16702003,16702004,,19,19,6,6,,2,,,,,4,"H16702-04-01",2935.46557617188
167020401,1,6,16702001,2,,16702001,16702002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16702001,16702002,16702003,16702004,,14,14,5,5,,2,,,,,4,"H16702-04-01",2935.46557617188
167020401,2,2,16702001,2,,16702001,16702002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16702001,16702002,16702003,16702004,,14,8,4,4,,2,,,,,4,"H16702-04-01",2935.46557617188
167020401,3,3,16702001,2,,16702001,16702002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16702001,16702002,16702003,16702004,,8,8,8,8,,2,,,,,4,"H16702-04-01",2935.46557617188
167020401,3,5,16702001,2,,16702001,16702002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16702001,16702002,16702003,16702004,,7,7,3,3,,2,,,,,4,"H16702-04-01",2935.46557617188
167020401,4,4,16702001,2,,16702001,16702002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16702004,16702003,16702002,16702001,,9,9,19,19,,1,0,5,0,15000,4,"H16702-04-01",2935.46557617188
167030401,1,1,16703002,1,16703002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16703002,16703004,16703006,,,2,2,2,,,2,,,,,3,"H16703-04-01",1467.73278808594
167030401,2,2,16703002,1,16703002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16703002,16703004,16703005,16703006,16703007,12,12,12,10,10,2,,,,,6,"H16703-04-01",1467.73278808594
167030401,2,3,16703002,1,16703002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16703002,16703004,16703005,16703006,16703007,10,8,8,8,8,2,,,,,6,"H16703-04-01",1467.73278808594
167040401,1,1,16704002,2,,16704001,16704002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16704002,16704006,16704008,,,2,1,1,,,2,,,,,3,"H16704-04-01",1467.73278808594
167040401,2,2,16704002,2,,16704001,16704002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16704002,16704006,16704008,16704009,,4,4,2,2,,2,,,,,4,"H16704-04-01",1467.73278808594
167040401,3,3,16704002,2,,16704001,16704002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16704001,16704002,16704006,16704008,,4,4,4,4,,2,,,,,4,"H16704-04-01",1467.73278808594
167040402,1,1,16704011,2,,16704003,16704011,2,2,,,,,,,2,,,,,,,2,,,,,,,,16704003,16704011,,,,14,14,,,,2,,,,,2,"H16704-04-02",1467.73278808594
167050401,1,1,16705002,1,16705001,,,2,1,200,2,,,,3,2,,,,,,,2,,,,,,,,16705002,16705004,16705005,,,19,10,10,,,2,,,,,3,"H16705-04-01",2935.46557617188
167050401,2,2,16705002,1,16705001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16705002,16705004,16705005,,,25,16,16,,,1,0,5,0,15000,3,"H16705-04-01",2935.46557617188
167050401,2,3,16705002,1,16705002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16705001,16705002,16705004,,,10,3,3,,,2,,,,,3,"H16705-04-01",2935.46557617188
167050401,2,4,16705002,1,16705002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16705002,16705004,16705005,,,20,7,7,,,2,,,,,3,"H16705-04-01",2935.46557617188
167050401,2,5,16705002,1,16705002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16705001,16705002,16705004,,,10,3,3,,,2,,,,,3,"H16705-04-01",2935.46557617188
167070401,1,1,16707001,1,16707002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16707001,16707002,16707003,,,17,5,5,,,2,,,,,3,"H16707-04-01",2935.46557617188
167070401,2,2,16707001,1,16707001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16707001,16707002,16707003,,,20,7,7,,,1,0,3,0,6000,3,"H16707-04-01",2935.46557617188
167070401,3,3,16707001,1,16707002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16707001,16707002,16707003,,,14,5,5,,,1,0,7,0,25000,3,"H16707-04-01",2935.46557617188
167070401,4,4,16707001,1,16707003,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16707001,16707002,16707003,,,17,4,4,,,2,,,,,3,"H16707-04-01",2935.46557617188
167070401,4,5,16707001,1,16707001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16707001,16707002,16707003,,,17,7,7,,,2,,,,,3,"H16707-04-01",2935.46557617188
167080401,1,1,16708001,2,,16708001,16708002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16708001,16708002,16708003,16708004,,5,5,3,3,,2,,,,,4,"H16708-04-01",2935.46557617188
167080401,1,2,16708001,2,,16708001,16708002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16708001,16708002,16708003,16708004,,5,5,3,3,,2,,,,,4,"H16708-04-01",2935.46557617188
167080401,2,3,16708001,2,,16708001,16708002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16708001,16708002,,,,7,7,,,,2,,,,,2,"H16708-04-01",2935.46557617188
167080401,3,4,16708001,2,,16708001,16708002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16708001,16708002,16708003,16708005,,7,7,3,3,,2,,,,,4,"H16708-04-01",2935.46557617188
167080401,4,5,16708001,2,,16708001,16708002,2,2,,,,,,,1,4,5,1,5,26000,2,2,,,,,,,,16708001,16708002,16708003,,,4,4,4,,,1,0,9,0,85000,3,"H16708-04-01",2935.46557617188
167090401,1,1,16709001,2,,16709001,16709002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16709001,16709002,,,,1,1,,,,2,,,,,2,"H16709-04-01",2935.46557617188
167090401,1,2,16709001,2,,16709001,16709002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16709001,16709002,,,,5,5,,,,2,,,,,2,"H16709-04-01",2935.46557617188
167090401,1,3,16709001,2,,16709001,16709002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16709001,16709002,,,,4,4,,,,2,,,,,2,"H16709-04-01",2935.46557617188
167090401,2,4,16709001,2,,16709001,16709002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16709001,16709002,,,,2,2,,,,2,,,,,2,"H16709-04-01",2935.46557617188
167090401,2,5,16709001,2,,16709001,16709002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16709001,16709002,,,,6,6,,,,2,,,,,2,"H16709-04-01",2935.46557617188
167090401,2,6,16709001,2,,16709001,16709002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16709001,16709002,,,,3,3,,,,2,,,,,2,"H16709-04-01",2935.46557617188
167100401,2,1,16710002,2,,16710001,16710002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16710002,16710003,16710005,,,4,4,2,,,2,,,,,3,"H16710-04-01",2935.46557617188
167100401,3,2,16710002,2,,16710001,16710002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16710001,16710002,16710003,16710004,,5,5,5,5,,2,,,,,4,"H16710-04-01",2935.46557617188
167100401,3,3,16710002,2,,16710001,16710002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16710001,16710002,16710003,16710005,,5,5,5,5,,2,,,,,4,"H16710-04-01",2935.46557617188
168020401,1,1,16802002,2,,16802001,16802002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16802001,16802002,16802003,16802005,,4,4,2,2,,1,0,7,0,40000,4,"H16802-04-01",2935.46606445313
168020401,1,2,16802002,2,,16802001,16802002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16802001,16802002,16802003,16802005,,4,4,2,2,,1,0,7,0,40000,4,"H16802-04-01",2935.46606445313
168020401,2,3,16802002,2,,16802001,16802002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16802001,16802002,,,,5,5,,,,2,,,,,2,"H16802-04-01",2935.46606445313
168020401,3,4,16802002,2,,16802001,16802002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16802001,16802002,,,,2,2,,,,2,,,,,2,"H16802-04-01",2935.46606445313
168020401,4,5,16802002,2,,16802001,16802002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16802001,16802002,16802003,16802004,,10,10,5,5,,1,3,0,0,40000,4,"H16802-04-01",2935.46606445313
168030401,1,1,16803002,2,,16803001,16803002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16803002,16803003,16803005,,,14,5,5,,,2,,,,,3,"H16803-04-01",2935.46606445313
168030401,2,2,16803002,2,,16803001,16803002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16803002,16803003,16803005,,,28,20,20,,,2,,,,,3,"H16803-04-01",2935.46606445313
168030401,3,3,16803002,2,,16803001,16803002,2,2,,,,,,,2,,,,,,,2,,,,,,,,16803002,16803003,16803005,,,14,10,10,,,1,2,0,0,50000,3,"H16803-04-01",2935.46606445313
168040401,1,1,16804001,1,16804001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16804001,16804003,16804005,,,2,2,2,,,2,,,,,3,"H16804-04-01",1467.73303222656
168040401,2,2,16804001,1,16804001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16804001,16804003,16804005,,,4,2,1,,,2,,,,,3,"H16804-04-01",1467.73303222656
168060401,1,1,16806001,1,16806001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16806001,16806008,,,,16,4,,,,2,,,,,2,"H16806-04-01",1467.73303222656
168060401,3,2,16806001,1,16806001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16806001,16806008,,,,21,7,,,,2,,,,,2,"H16806-04-01",1467.73303222656
168060401,3,3,16806001,1,16806001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16806001,16806008,,,,7,7,,,,2,,,,,2,"H16806-04-01",1467.73303222656
168070401,1,1,16807002,1,16807002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16807002,16807004,16807007,,,15,9,9,,,2,,,,,3,"H16807-04-01",2935.46606445313
168070401,2,2,16807002,1,16807002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16807002,16807004,16807007,,,28,14,14,,,2,,,,,3,"H16807-04-01",2935.46606445313
168080401,1,1,16808001,1,16808001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16808001,16808003,,,,5,2,,,,2,,,,,2,"H16808-04-01",2935.46606445313
168080401,2,2,16808001,1,16808001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16808001,16808003,,,,14,5,,,,2,,,,,2,"H16808-04-01",2935.46606445313
168080401,3,3,16808001,2,,16808001,16808003,2,2,,,,,,,2,,,,,,,2,,,,,,,,16808001,,,,,21,,,,,2,,,,,1,"H16808-04-01",2935.46606445313
168090401,1,1,16809005,1,16809005,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16809005,16809007,,,,3,3,,,,2,,,,,2,"H16809-04-01",978.488708496094
168090401,1,2,16809005,1,16809005,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16809005,16809007,,,,5,5,,,,2,,,,,2,"H16809-04-01",978.488708496094
168090401,2,3,16809005,1,16809005,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16809005,16809007,,,,14,14,,,,2,,,,,2,"H16809-04-01",978.488708496094
168090401,3,4,16809005,1,16809005,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16809005,16809007,,,,14,10,,,,2,,,,,2,"H16809-04-01",978.488708496094
168090401,4,5,16809005,1,16809005,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16809005,16809007,,,,10,7,,,,2,,,,,2,"H16809-04-01",978.488708496094
168090402,1,1,16809009,2,,16809008,16809009,2,2,,,,,,,2,,,,,,,1,1,0.200000002980232,2,1,0.200000002980232,2500,2,16809008,16809009,,,,12,12,,,,2,,,,,2,"H16809-04-02",978.488708496094
168090402,2,2,16809009,2,,16809009,16809008,2,2,,,,,,,2,,,,,,,2,,,,,,,,16809009,16809008,,,,12,10,,,,2,,,,,2,"H16809-04-02",978.488708496094
168090403,1,1,16809002,1,16809002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16809002,,,,,12,,,,,2,,,,,1,"H16809-04-03",978.488708496094
168100401,1,1,16810003,2,,16810003,16810005,2,2,,,,,,,2,,,,,,,2,,,,,,,,16810003,16810005,16810006,16810007,16810008,8,8,8,7,7,1,0,4,0,12000,5,"H16810-04-01",2935.46606445313
168100401,2,2,16810003,2,,16810003,16810005,2,2,,,,,,,2,,,,,,,2,,,,,,,,16810003,16810005,16810006,16810007,16810008,4,4,3,3,3,2,,,,,5,"H16810-04-01",2935.46606445313
168100401,3,3,16810003,1,16810003,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16810003,16810005,16810006,16810007,16810008,8,8,8,6,6,2,,,,,5,"H16810-04-01",2935.46606445313
168100401,4,4,16810003,1,16810003,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16810003,16810005,16810006,16810007,16810008,12,10,10,10,10,1,0,4,0,15000,5,"H16810-04-01",2935.46606445313
168100401,5,5,16810003,1,16810003,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,16810003,16810005,16810006,16810007,,14,12,10,10,,1,0,2,0,6000,4,"H16810-04-01",2935.46606445313
170020401,1,1,17002002,1,17002002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17002002,17002003,17002004,17002005,,2,2,2,2,,2,,,,,4,"H17002-04-01",2935.46557617188
170020401,2,2,17002002,1,17002002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17002002,17002003,17002004,17002005,,4,4,4,4,,2,,,,,4,"H17002-04-01",2935.46557617188
170020401,2,3,17002002,1,17002002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17002002,17002003,17002004,17002005,,4,4,4,4,,2,,,,,4,"H17002-04-01",2935.46557617188
170020401,2,4,17002002,1,17002002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17002002,17002003,17002004,17002005,,5,5,5,5,,2,,,,,4,"H17002-04-01",2935.46557617188
170020401,3,5,17002002,1,17002002,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17002002,17002003,17002004,17002005,,18,18,18,18,,1,5,0,0,75000,4,"H17002-04-01",2935.46557617188
170030401,1,1,17003002,2,,17003001,17003002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17003001,17003002,17003003,17003004,17003005,25,25,25,25,25,2,,,,,5,"H17003-04-01",2935.46557617188
170030401,2,2,17003002,2,,17003001,17003002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17003001,17003002,17003003,17003004,17003005,32,32,32,32,32,2,,,,,5,"H17003-04-01",2935.46557617188
170030401,3,3,17003002,2,,17003001,17003002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17003001,17003002,17003003,17003004,17003005,9,9,9,9,9,2,,,,,5,"H17003-04-01",2935.46557617188
170030401,4,4,17003002,2,,17003001,17003002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17003001,17003002,17003003,17003004,17003005,16,16,16,16,16,2,,,,,5,"H17003-04-01",2935.46557617188
170030401,5,5,17003002,2,,17003001,17003002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17003001,17003002,17003003,17003004,17003005,11,11,11,11,11,2,,,,,5,"H17003-04-01",2935.46557617188
170030401,7,7,17003002,2,,17003001,17003002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17003002,17003003,17003005,,,7,7,7,,,2,,,,,3,"H17003-04-01",2935.46557617188
170030401,8,9,17003002,2,,17003001,17003002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17003002,17003003,17003005,17003004,,7,7,7,7,,2,,,,,4,"H17003-04-01",2935.46557617188
170030401,10,10,17003002,2,,17003001,17003002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17003001,17003002,,,,30,30,,,,1,40,0,0,120000,2,"H17003-04-01",2935.46557617188
170050401,1,1,17005001,2,,17005001,17005008,2,2,,,,,,,2,,,,,,,2,,,,,,,,17005001,17005002,17005003,17005004,17005008,8,5,5,5,8,2,,,,,5,"H17005-04-01",2935.46557617188
170050401,1,2,17005001,1,17005001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17005001,17005002,17005003,,,8,8,6,,,2,,,,,3,"H17005-04-01",2935.46557617188
170050401,2,3,17005001,2,,17005001,17005008,2,2,,,,,,,2,,,,,,,2,,,,,,,,17005001,17005002,17005003,,,9,6,6,,,2,,,,,3,"H17005-04-01",2935.46557617188
170050401,3,4,17005001,2,,17005001,17005002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17005001,17005002,17005003,17005004,,12,6,5,5,,2,,,,,4,"H17005-04-01",2935.46557617188
170060401,1,1,17006001,1,17006001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17006001,17006002,,,,30,30,,,,2,,,,,2,"H17006-04-01",2935.46557617188
170060401,1,2,17006001,1,17006001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17006001,17006002,,,,12,12,,,,2,,,,,2,"H17006-04-01",2935.46557617188
170060401,1,3,17006001,1,17006001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17006001,17006002,,,,28,14,,,,2,,,,,2,"H17006-04-01",2935.46557617188
170060401,1,4,17006001,1,17006001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17006002,17006001,,,,6,6,,,,2,,,,,2,"H17006-04-01",2935.46557617188
170060401,1,5,17006001,1,17006001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17006001,17006002,,,,8,4,,,,2,,,,,2,"H17006-04-01",2935.46557617188
170060401,2,6,17006001,1,17006001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17006001,17006002,,,,40,10,,,,2,,,,,2,"H17006-04-01",2935.46557617188
170060401,2,7,17006001,1,17006001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17006001,17006002,,,,40,20,,,,2,,,,,2,"H17006-04-01",2935.46557617188
170060401,2,8,17006001,1,17006001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17006001,17006002,,,,30,10,,,,2,,,,,2,"H17006-04-01",2935.46557617188
170060401,2,9,17006001,1,17006001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17006001,17006002,,,,30,15,,,,2,,,,,2,"H17006-04-01",2935.46557617188
170060401,2,10,17006001,1,17006001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17006001,17006002,,,,25,14,,,,2,,,,,2,"H17006-04-01",2935.46557617188
170070401,1,1,17007001,1,17007001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17007001,,,,,4,,,,,2,,,,,1,"H17007-04-01",1467.73278808594
170070401,2,2,17007001,1,17007001,,,2,2,,,,,,,2,,,,,,,2,,,,,,,,17007001,,,,,4,,,,,2,,,,,1,"H17007-04-01",1467.73278808594
170070402,1,1,17007002,2,,17007002,17007008,2,2,,,,,,,2,,,,,,,2,,,,,,,,17007002,17007008,17007003,17007005,17007006,7,7,7,7,7,2,,,,,5,"H17007-04-02",1467.73278808594
170070402,1,2,17007002,2,,17007002,17007003,2,2,,,,,,,2,,,,,,,2,,,,,,,,17007002,17007003,17007005,17007006,17007008,7,7,7,7,7,2,,,,,5,"H17007-04-02",1467.73278808594
170070402,1,3,17007002,2,,17007002,17007003,2,2,,,,,,,2,,,,,,,2,,,,,,,,17007002,17007003,17007005,17007006,17007008,7,7,7,7,7,2,,,,,5,"H17007-04-02",1467.73278808594
170070402,2,4,17007002,2,,17007002,17007003,2,2,,,,,,,2,,,,,,,2,,,,,,,,17007002,,,,,14,,,,,2,,,,,1,"H17007-04-02",1467.73278808594
170070402,2,5,17007002,2,,17007002,17007008,2,2,,,,,,,2,,,,,,,2,,,,,,,,17007002,,,,,14,,,,,2,,,,,1,"H17007-04-02",1467.73278808594
170080401,1,1,17008001,2,,17008001,17008008,2,2,,,,,,,2,,,,,,,2,,,,,,,,17008001,17008002,17008008,17008003,,3,3,3,1,,2,,,,,4,"H17008-04-01",2935.46557617188
170080401,2,2,17008001,2,,17008001,17008002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17008001,17008002,17008003,17008008,,5,5,2,5,,2,,,,,4,"H17008-04-01",2935.46557617188
170080401,2,3,17008001,2,,17008001,17008002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17008001,17008002,17008003,17008008,,5,5,2,5,,2,,,,,4,"H17008-04-01",2935.46557617188
170080401,3,4,17008001,2,,17008001,17008002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17008001,17008002,17008003,,,3,3,3,,,2,,,,,3,"H17008-04-01",2935.46557617188
170080401,4,5,17008001,2,,17008001,17008002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17008001,17008002,17008008,,,3,3,3,,,2,,,,,3,"H17008-04-01",2935.46557617188
170080401,5,6,17008001,2,,17008001,17008002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17008001,17008002,17008008,,,3,3,3,,,2,,,,,3,"H17008-04-01",2935.46557617188
170090401,1,1,17009001,2,,17009001,17009002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17009001,17009002,17009004,17009006,,25,25,25,25,,2,,,,,4,"H17009-04-01",1467.73278808594
170090401,2,2,17009001,2,,17009001,17009002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17009001,17009002,17009004,17009006,,16,16,16,16,,2,,,,,4,"H17009-04-01",1467.73278808594
170090401,3,3,17009001,2,,17009001,17009002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17009001,17009002,17009004,17009006,,22,22,22,22,,2,,,,,4,"H17009-04-01",1467.73278808594
170090401,4,4,17009001,2,,17009001,17009002,2,2,,,,,,,2,,,,,,,2,,,,,,,,17009001,17009002,17009004,17009006,,45,45,45,45,,2,,,,,4,"H17009-04-01",1467.73278808594
170090402,1,1,17009009,2,,17009003,17009009,2,2,,,,,,,2,,,,,,,2,,,,,,,,17009009,,,,,14,,,,,2,,,,,1,"H17009-04-02",1467.73278808594
