"HHID","parcelID","plotID","Production2_ID","cropID","a5bq5_1","a5bq5_2","a5bq6a","a5bq6b","a5bq6c","a5bq6d","a5bq6a_1","a5bq6a_2","a5bq6a_3","a5bq6a_4","a5bq6e","a5bq6e_1","a5bq6f","a5bq6f_1","a5bq7a","a5bq7b","a5bq7c","a5bq7d","a5bq8","a5bq9","a5bq10","a5bq11e","a5bq11f","a5bq11g","a5bq11h","a5bq12","a5bq13","a5bq14a","a5bq14b","a5bq15","a5bq16","a5bq17","a5bq18","a5bq19","a5bq20","a5bq21","a5bq22","a5bq23a","a5bq23b","hh","wgt_X"
53080401,2,2,6,630,5308002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05308-04-01",2792.466796875
53080401,2,3,11,620,5308002,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05308-04-01",2792.466796875
53090401,1,1,1,812,5309001,2,15,44,10,80,1,5309001,,,9,2013,12,2013,15,44,10,80,4650000,2,20000,1,5309001,,,0,0,0,0,0,0,,4,2,,0,,3,,"H05309-04-01",2792.466796875
53090401,1,1,2,630,5309001,2,9,20,22,14,2,,5309001,5309007,7,2013,12,2013,0,,,,,,,,,,,0,8,0,0,0,0,,6,2,,0,,3,,"H05309-04-01",2792.466796875
53090401,1,2,3,210,5309001,2,2.5,45,10,100,2,,5309001,5309007,10,2013,12,2013,2,45,10,100,280000,2,0,1,5309001,,,0,0.5,0,0,0,0,,6,2,,0,,3,,"H05309-04-01",2792.466796875
53090401,1,2,4,210,5309001,2,9,24,39,7,2,,5309001,5309007,10,2013,11,2013,0,,,,,,,,,,,0,0,8,0,0,0,,6,2,,0,,3,,"H05309-04-01",2792.466796875
53090401,1,2,6,130,5309001,2,9,23,38,9,2,,5309001,5309007,10,2013,12,2013,0,,,,,,,,,,,0,8,0,0,0,0,,6,2,,0,,3,,"H05309-04-01",2792.466796875
53090401,1,2,5,130,5309001,2,120,45,10,100,2,,5309001,5309007,11,2013,1,2013,0,,,,,,,,,,,0,80,0,0,0,0,,4,2,,0,,3,,"H05309-04-01",2792.466796875
53090401,1,3,7,310,5309001,2,1,42,10,50,2,,5309001,5309007,11,2013,12,2013,0,,,,,,,,,,,0,0.5,0,0,0,0,,4,2,,0.5,,3,,"H05309-04-01",2792.466796875
53090401,1,4,8,620,5309001,2,14,20,20,14,2,,5309001,5309007,10,2013,12,2013,0,,,,,,,,,,,0,14,0,0,0,0,,6,2,,0,,3,,"H05309-04-01",2792.466796875
53090401,2,5,9,741,5309001,2,40,20,69,6,1,5309001,,,7,2013,12,2013,0,,,,,,,,,,,0,40,0,0,0,0,,6,2,,0,,3,,"H05309-04-01",2792.466796875
53090401,2,5,10,741,5309001,2,30,20,67,14,1,5309001,,,7,2013,12,2013,20,20,67,14,200000,2,0,1,5309001,,,0,10,0,0,0,0,,6,2,,0,,3,,"H05309-04-01",2792.466796875
53090401,2,6,11,210,5309001,2,9,24,38,9,2,,5309001,5309007,10,2013,12,2013,0,,,,,,,,,,,0,9,0,0,0,0,,6,2,,0,,3,,"H05309-04-01",2792.466796875
53090401,2,6,13,130,5309001,2,80,45,1,,2,,5309001,5309007,10,2013,12,2013,0,,,,,,,,,,,0,0,0,0,0,0,,4,2,,80,,3,,"H05309-04-01",2792.466796875
53090401,2,6,14,130,5309001,2,6,23,38,9,2,,5309001,5309007,10,2013,12,2013,0,,,,,,,,,,,3,6,0,0,0,0,,6,2,,0,,3,,"H05309-04-01",2792.466796875
53090401,2,6,12,210,5309001,2,4,45,20,20,1,5309001,,,10,2013,12,2013,0,,,,,,,,,,,1,0,0,0,0,0,,6,2,,3,,3,,"H05309-04-01",2792.466796875
53090401,2,7,15,620,5309001,2,2,20,10,100,1,5309001,,,11,2013,1,2014,0,,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,3,,"H05309-04-01",2792.466796875
53100401,1,1,2,210,5310001,2,100,45,1,,1,5310001,,,12,2013,12,2013,60,45,1,,45000,2,0,1,5310001,,,0,20,0,0,20,0,,4,2,,0,,2,96,"H05310-04-01",1396.2333984375
53100401,1,1,1,210,5310001,2,15,24,1,,1,5310001,,,11,2013,11,2013,0,,,,,,,,,,,0,15,0,0,0,0,,6,2,,0,,2,96,"H05310-04-01",1396.2333984375
53100401,1,1,5,630,5310001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05310-04-01",1396.2333984375
53100401,1,1,3,130,5310001,2,2,32,38,5,1,5310001,,,12,2013,12,2013,0,,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,2,96,"H05310-04-01",1396.2333984375
53100401,1,1,4,130,5310001,2,300,45,1,,1,5310001,,,1,2013,1,2013,200,45,1,,80000,2,0,1,5310001,,,0,70,0,0,10,0,,4,2,,60,,2,96,"H05310-04-01",1396.2333984375
53100401,1,2,6,812,5310001,2,60,44,1,,1,5310001,,,11,2013,12,2013,60,44,1,,90000,2,0,1,5310001,,,0,0,0,0,0,0,,4,2,,0,,3,,"H05310-04-01",1396.2333984375
53100401,1,2,7,741,5310001,2,7,20,69,5,1,5310001,,,7,2013,7,2013,0,,,,,,,,,,,0,7,0,0,0,0,,6,2,,0,,2,96,"H05310-04-01",1396.2333984375
54030401,1,1,1,741,5403001,2,150,20,68,14,1,5403001,,,7,2013,12,2013,90,20,68,14,1440000,3,0,1,5403001,,,15,45,0,0,0,5,4,6,2,,0,,2,96,"H05403-04-01",2792.46655273438
54030401,1,1,2,742,5403001,2,40,20,69,8,1,5403001,,,7,2013,12,2013,0,,,,,,,,,,,0,0,40,0,0,0,,6,2,,0,,2,96,"H05403-04-01",2792.46655273438
54030401,1,2,3,130,5403001,2,2,45,9,120,1,5403001,,,1,2014,2,2014,0,,,,,,,,,,,0,1.89999997615814,0,0,0.100000001490116,0,,4,2,,0,,1,96,"H05403-04-01",2792.46655273438
54030401,1,2,4,130,5403001,2,0.5,12,9,40,1,5403001,,,12,2013,12,2013,0,,,,,,,,,,,0,0.5,0,0,0,0,,6,2,,0,,1,1,"H05403-04-01",2792.46655273438
54030401,1,3,5,210,5403001,2,3,45,38,10,1,5403001,,,11,2013,12,2013,0,,,,,,,,,,,0,3,0,0,0,0,,4,2,,0,,1,96,"H05403-04-01",2792.46655273438
54030401,1,3,6,210,5403001,2,6,24,38,6,1,5403001,,,11,2013,11,2013,0,,,,,,,,,,,1,5,0,0,0,0,,6,2,,0,,2,96,"H05403-04-01",2792.46655273438
54030401,1,4,7,310,5403001,2,2,42,10,35,1,5403001,,,11,2013,11,2013,0,,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,,2,96,"H05403-04-01",2792.46655273438
54040401,1,1,2,744,5404001,2,12,20,68,8,1,5404001,,,7,2013,12,2013,8,20,68,8,20000,2,0,1,5404001,,,0,4,0,0,0,0,,6,2,,0,,2,96,"H05404-04-01",2792.46655273438
54040401,1,1,1,741,5404001,2,10,20,69,6,1,5404001,,,7,2013,12,2013,0,,,,,,,,,,,0,10,0,0,0,0,,6,2,,0,,2,96,"H05404-04-01",2792.46655273438
54040401,1,2,3,210,5404001,2,1,24,20,10,1,5404001,,,11,2013,12,2013,0,,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,1,96,"H05404-04-01",2792.46655273438
54040401,1,2,4,210,5404001,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,"H05404-04-01",2792.46655273438
54040401,1,2,5,130,5404001,2,2,22,38,5,1,5404001,,,12,2013,1,2014,0,,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,1,96,"H05404-04-01",2792.46655273438
54040401,1,2,6,130,5404001,2,2,45,20,18,1,5404001,,,1,2014,1,2014,0,,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,,1,96,"H05404-04-01",2792.46655273438
54040401,1,3,7,630,5404001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05404-04-01",2792.46655273438
54040401,1,3,9,130,5404001,2,1,45,20,18,1,5404001,,,1,2014,1,2014,0,,,,,,,,,,,0,0.5,0,0,0.5,0,,4,2,,0,,1,96,"H05404-04-01",2792.46655273438
54040401,1,3,8,130,5404001,2,1,22,38,5,1,5404001,,,12,2013,12,2013,0,,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,1,96,"H05404-04-01",2792.46655273438
54040401,2,5,10,310,5404001,2,1,42,20,5,1,5404001,,,12,2013,12,2013,0,,,,,,,,,,,0,0.5,0,0,0.5,0,,4,2,,0,,2,96,"H05404-04-01",2792.46655273438
54040401,2,5,11,130,5404001,2,10,45,1,,1,5404001,,,1,2014,1,2014,0,,,,,,,,,,,0,10,0,0,0,0,,4,2,,0,,1,96,"H05404-04-01",2792.46655273438
54040401,2,6,13,812,5404001,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,"H05404-04-01",2792.46655273438
54040401,2,6,12,741,5404001,2,15,20,69,6,1,5404001,,,7,2013,12,2013,15,20,69,6,15000,2,0,1,5404001,,,0,0,0,0,0,0,,6,2,,0,,2,96,"H05404-04-01",2792.46655273438
54040401,3,7,14,741,5404001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05404-04-01",2792.46655273438
54040401,3,8,16,130,5404001,2,1,45,20,18,1,5404001,,,1,2014,1,2014,0,,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,1,96,"H05404-04-01",2792.46655273438
54040401,3,8,15,130,5404001,2,3,22,38,5,1,5404001,,,12,2013,12,2013,0,,,,,,,,,,,1,2,0,0,0,0,,6,2,,0,,1,96,"H05404-04-01",2792.46655273438
54040401,3,11,18,812,5404001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05404-04-01",2792.46655273438
54040401,3,11,17,130,5404001,2,5,22,38,5,1,5404001,,,12,2013,1,2014,0,,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,96,"H05404-04-01",2792.46655273438
54040401,3,11,20,130,5404001,2,1,45,20,18,1,5404001,,,1,2014,1,2014,0,,,,,,,,,,,0,1,0,0,0,0,,4,2,,0,,1,96,"H05404-04-01",2792.46655273438
54050401,1,1,2,741,5405001,2,30,20,69,6,1,5405001,,,7,2013,12,2013,0,,,,,,,,,,,5,25,0,0,0,0,,6,2,,0,,2,96,"H05405-04-01",2792.46655273438
54050401,1,1,3,812,5405001,2,10,24,1,,1,5405001,,,11,2013,12,2013,10,24,1,,4000,2,0,1,5405001,,,0,0,0,0,0,0,,4,2,,0,,3,,"H05405-04-01",2792.46655273438
54050401,1,1,1,741,5405001,2,13,20,68,12,1,5405001,,,7,2013,12,2013,7,20,68,12,28000,2,0,1,5405001,,,0,6,0,0,0,0,,6,2,,0,,2,96,"H05405-04-01",2792.46655273438
54050401,1,2,5,630,5405001,2,1,20,12,60,1,5405001,,,8,2013,12,2013,0,,,,,,,,,,,0.5,0.5,0,0,0,0,,6,2,,0,,2,2,"H05405-04-01",2792.46655273438
54050401,1,2,4,620,5405001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05405-04-01",2792.46655273438
54050401,1,3,8,210,5405001,2,3,24,38,5,1,5405001,,,11,2013,11,2013,0,,,,,,,,,,,1,2,0,0,0,0,,6,2,,0,,1,96,"H05405-04-01",2792.46655273438
54050401,1,3,7,130,5405001,2,2,45,20,20,1,5405001,,,1,2014,1,2014,,45,20,20,15000,2,0,1,5405001,,,0,0.25,0,0,0.25,0,,4,2,,0,,1,96,"H05405-04-01",2792.46655273438
54050401,1,3,6,130,5405001,2,3,22,38,5,1,5405001,,,12,2013,12,2013,0,,,,,,,,,,,1,2,0,0,0,0,,6,2,,0,,1,96,"H05405-04-01",2792.46655273438
54050401,1,3,9,210,5405001,2,3,45,20,20,1,5405001,,,11,2013,12,2013,2,45,20,20,32000,2,0,1,5405001,,,0,0.5,0,0,0.5,0,,4,2,,0,,1,96,"H05405-04-01",2792.46655273438
54070401,1,1,1,741,5407001,2,25,20,69,5,1,5407001,,,8,2013,12,2013,0,,,,,,,,,,,0,25,0,0,0,0,,6,2,,0,,2,96,"H05407-04-01",1396.23327636719
54070401,1,1,2,811,5407001,2,1,44,10,70,1,5407001,,,9,2013,12,2013,1,44,10,70,100000,2,0,1,5407001,,,0,0,0,0,0,0,,4,1,3,0,,3,,"H05407-04-01",1396.23327636719
54070401,2,2,4,130,5407001,2,1,23,12,25,1,5407001,,,11,2013,12,2013,0,,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,96,"H05407-04-01",1396.23327636719
54070401,2,2,3,130,5407001,2,1,45,10,120,1,5407001,,,1,2014,1,2014,0,,,,,,,,,,,0,1,0,0,0,0,,4,1,3,0,,2,96,"H05407-04-01",1396.23327636719
54070401,2,2,5,210,5407001,2,5,24,20,6,1,5407001,,,10,2013,12,2013,0,,,,,,,,,,,0,5,0,0,0,0,,6,2,,0,,2,96,"H05407-04-01",1396.23327636719
54070401,3,3,6,130,5407001,2,1,33,12,20,1,5407001,,,1,2014,1,2014,0,,,,,,,,,,,0,1,0,0,0,0,,6,1,3,0,,2,96,"H05407-04-01",1396.23327636719
54070401,3,3,7,210,5407001,2,1,45,20,25,1,5407001,,,12,2013,12,2013,0,,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,2,96,"H05407-04-01",1396.23327636719
54070402,1,1,1,210,5407010,2,60,45,1,,2,,5407010,5407014,12,2013,12,2013,50,45,1,,100000,2,0,2,,5407010,5407014,0,10,0,0,0,0,,6,2,,0,,2,96,"H05407-04-02",1396.23327636719
54070402,1,1,2,130,5407010,2,320,45,1,,2,,5407010,5407014,12,2013,12,2013,320,45,1,,160000,2,0,2,,5407010,5407014,0,0,0,0,0,0,,4,2,,0,,2,96,"H05407-04-02",1396.23327636719
54090401,1,1,2,741,5409001,2,70,20,69,6,2,,5409001,5409002,7,2013,12,2013,0,,,,,,,,,,,5,65,0,0,0,0,,6,2,,0,,2,96,"H05409-04-01",2792.46655273438
54090401,1,1,1,741,5409001,2,56,20,68,10,2,,5409001,5409002,7,2013,12,2013,45,20,68,10,225000,2,0,2,,5409001,5409002,0,12,0,0,0,0,,6,2,,0,,2,96,"H05409-04-01",2792.46655273438
54090401,1,1,3,744,5409001,2,30,20,68,12,2,,5409001,5409002,7,2013,12,2013,25,20,68,12,175000,2,0,2,,5409001,5409002,0,5,0,0,0,0,,6,2,,0,,2,96,"H05409-04-01",2792.46655273438
54090401,2,2,5,741,5409001,2,100,20,69,6,2,,5409001,5409009,7,2013,12,2013,20,20,69,6,80000,2,0,2,,5409001,5409009,0,80,0,0,0,0,,6,2,,0,,2,96,"H05409-04-01",2792.46655273438
54090401,2,2,4,741,5409001,2,55,20,68,14,2,,5409001,5409009,7,2013,12,2013,50,20,68,14,350000,2,0,2,,5409001,5409009,0,5,0,0,0,0,,6,2,,0,,2,96,"H05409-04-01",2792.46655273438
54090401,2,3,7,630,5409001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05409-04-01",2792.46655273438
54090401,2,3,6,620,5409001,2,1,20,10,120,2,,5409001,5409009,1,2014,3,2014,0,,,,,,,,,,,0.200000002980232,0.800000011920929,0,0,0,0,,6,2,,0,,3,,"H05409-04-01",2792.46655273438
54090401,2,4,8,630,5409001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05409-04-01",2792.46655273438
54090401,3,5,9,130,5409001,2,5,22,38,5,2,,5409001,5409009,12,2013,12,2013,0,,,,,,,,,,,1,4,0,0,0,0,,6,2,,0,,1,96,"H05409-04-01",2792.46655273438
54090401,3,5,10,130,5409001,2,4.5,45,10,100,2,,5409001,5409009,1,2014,1,2014,4,45,10,100,200000,2,0,2,,5409001,5409009,0,0.400000005960464,0,0,0.100000001490116,0,,4,2,,0,,1,96,"H05409-04-01",2792.46655273438
54090401,4,6,11,130,5409001,2,30,45,1,,2,,5409001,5409009,1,2014,1,2014,0,,,,,,,,,,,0,26,0,0,4,0,,4,2,,0,,1,96,"H05409-04-01",2792.46655273438
54090401,4,6,12,812,5409001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05409-04-01",2792.46655273438
54090401,4,7,13,812,5409001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05409-04-01",2792.46655273438
54090401,4,7,14,630,5409001,2,1.5,20,10,120,2,,5409001,5409009,9,2013,12,2013,0,,,,,,,,,,,0.300000011920929,1.20000004768372,0,0,0,0,,6,2,,0,,3,,"H05409-04-01",2792.46655273438
54100401,1,1,2,741,5410006,2,36,20,68,17,1,5410006,,,7,2013,12,2013,30,20,68,17,540000,3,0,1,5410006,,,2,4,0,0,0,0,,6,2,,0,,2,96,"H05410-04-01",2792.46655273438
54100401,1,1,1,741,5410006,2,90,20,69,8,1,5410006,,,7,2013,12,2013,40,20,69,8,200000,2,0,1,5410006,,,15,35,0,0,0,0,,6,2,,0,,2,96,"H05410-04-01",2792.46655273438
54100401,1,1,3,811,5410006,2,3,44,10,70,1,5410006,,,10,2013,12,2013,3,44,10,70,300000,2,0,1,5410006,,,0,0,0,0,0,0,,4,2,,0,,3,,"H05410-04-01",2792.46655273438
54100401,1,2,4,130,5410006,2,3,45,20,20,1,5410006,,,12,2013,12,2013,0,,,,,,,,,,,1,2,0,0,0,0,,4,2,,0,,1,96,"H05410-04-01",2792.46655273438
54100401,1,2,5,130,5410006,2,2,12,20,20,1,5410006,,,12,2013,12,2013,0,,,,,,,,,,,0.25,1.64999997615814,0,0,0.100000001490116,0,,6,2,,0,,2,96,"H05410-04-01",2792.46655273438
54100401,1,3,6,210,5410006,2,1,45,10,100,1,5410006,,,11,2013,12,2013,0,,,,,,,,,,,0.25,0.5,0,0,0.25,0,,4,2,,0,,2,96,"H05410-04-01",2792.46655273438
54100401,1,3,7,210,5410006,2,2,24,20,8,1,5410006,,,11,2013,12,2013,0,,,,,,,,,,,0,2,0,0,0,0,,6,2,,0,,1,96,"H05410-04-01",2792.46655273438
54100401,1,4,8,620,5410006,2,60,20,92,3,1,5410006,,,3,2014,4,2014,0,,,,,,,,,,,25,35,0,0,0,0,,6,2,,0,,1,1,"H05410-04-01",2792.46655273438
54100401,2,5,9,130,5410006,2,1,12,10,100,1,5410006,,,12,2013,12,2013,0,,,,,,,,,,,0.300000011920929,0.699999988079071,0,0,0,0,,4,2,,0,,1,1,"H05410-04-01",2792.46655273438
54100401,2,6,10,310,5410006,2,1.5,42,10,45,1,5410006,,,11,2013,12,2013,0,,,,,,,,,,,0,1,0,0,0.5,0,,4,2,,0,,1,96,"H05410-04-01",2792.46655273438
54100401,3,7,11,130,5410006,2,3,45,10,100,1,5410006,,,1,2014,2,2014,3,45,10,100,150000,2,0,1,5410006,,,0,0,0,0,0,0,,4,2,,0,,1,96,"H05410-04-01",2792.46655273438
54120401,1,1,1,741,5412007,2,40,20,69,8,2,,5412007,5412008,9,2013,12,2013,10,20,69,8,100000,4,0,2,,5412007,5412008,0,30,0,0,0,0,,6,2,,0,,2,96,"H05412-04-01",930.822265625
54120401,1,1,2,811,5412007,2,1,24,10,85,2,,5412007,5412008,9,2013,11,2013,1,44,10,85,119000,2,0,2,,5412007,5412008,0,0,0,0,0,0,,4,2,,0,,3,,"H05412-04-01",930.822265625
54120401,1,2,3,630,5412007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05412-04-01",930.822265625
54120401,2,4,5,630,5412007,2,45,20,91,3,2,,5412007,5412008,8,2013,12,2013,0,,,,,,,,,,,0,45,0,0,0,0,,6,2,,0,,1,96,"H05412-04-01",930.822265625
54120401,2,4,4,130,5412007,2,250,45,1,,2,,5412007,5412008,11,2013,12,2013,0,,,,,,,,,,,0,0,0,0,0,0,,4,2,,250,,2,96,"H05412-04-01",930.822265625
54120401,2,5,6,210,5412007,2,80,45,1,,2,,5412007,5412008,11,2013,12,2013,0,,,,,,,,,,,0,20,0,0,0,0,,4,2,,60,,2,96,"H05412-04-01",930.822265625
54120402,1,1,2,811,5412001,2,2,44,20,16,1,5412001,,,10,2013,12,2013,2,44,20,16,20000,2,0,1,5412001,,,0,0,0,0,0,0,,4,2,,0,,3,,"H05412-04-02",930.822265625
54120402,1,1,1,741,5412001,2,15,20,69,7,1,5412001,,,7,2013,12,2013,0,,,,,,,,,,,0,15,0,0,0,0,,6,2,,0,,2,96,"H05412-04-02",930.822265625
54120402,1,2,4,130,5412001,2,0.5,12,10,40,1,5412001,,,12,2013,12,2013,0,,,,,,,,,,,0,0.5,0,0,0,0,,4,2,,0,,2,96,"H05412-04-02",930.822265625
54120402,1,2,3,130,5412001,2,2,45,10,100,1,5412001,,,1,2013,2,2013,0,,,,,,,,,,,0,1.89999997615814,0,0,0.100000001490116,0,,4,2,,0,,2,96,"H05412-04-02",930.822265625
54120402,1,3,5,210,5412001,2,2,45,20,20,1,5412001,,,11,2013,12,2013,0,,,,,,,,,,,0,2,0,0,0,0,,4,2,,0,,2,96,"H05412-04-02",930.822265625
54120402,1,3,6,210,5412001,2,1,24,20,8,1,5412001,,,11,2013,11,2013,0,,,,,,,,,,,0,1,0,0,0,0,,6,2,,0,,1,96,"H05412-04-02",930.822265625
54120402,1,4,7,620,5412001,2,30,20,91,6,1,5412001,,,2,2013,4,2013,0,,,,,,,,,,,0,30,0,0,0,0,,6,2,,0,,1,1,"H05412-04-02",930.822265625
54120402,2,6,8,811,5412001,2,3,24,20,18,1,5412001,,,9,2013,11,2013,3,24,20,18,30000,2,0,1,5412001,,,0,0,0,0,0,0,,4,2,,0,,3,,"H05412-04-02",930.822265625
54120402,2,7,9,130,5412001,2,1,45,10,100,1,5412001,,,1,2013,1,2013,1,45,10,100,50000,3,0,1,5412001,,,0,0,0,0,0,0,,4,2,,0,,1,96,"H05412-04-02",930.822265625
54120403,1,1,1,130,5412018,2,200,45,1,,1,5412018,,,,2013,,2013,200,45,1,,120000,4,0,1,5412018,,,0,0,0,0,0,0,,4,2,,0,,2,96,"H05412-04-03",930.822265625
57010401,1,1,3,741,5701001,2,3,20,68,13,1,5701001,,,7,2013,12,2013,0,,,,,,,,,,,0,3,0,0,0,0,,6,2,,0,,2,96,"H05701-04-01",2792.466796875
57010401,1,1,1,130,5701001,2,53,13,88,0.25,1,5701001,,,12,2013,12,2013,0,,,,,,,,,,,20,33,0,0,0,0,,6,2,,0,,2,96,"H05701-04-01",2792.466796875
57010401,2,2,2,130,5701001,2,4,45,10,100,1,5701001,,,12,2013,12,2013,4,45,10,100,240000,2,0,1,5701001,,,0,0,0,0,0,0,,4,2,,0,,1,96,"H05701-04-01",2792.466796875
57020401,1,1,3,741,5702007,2,20,20,69,8,1,5702007,,,,2013,,2013,0,,,,,,,,,,,0,20,0,0,0,0,,6,2,,0,,2,96,"H05702-04-01",2792.466796875
57020401,1,1,4,741,5702007,2,15,20,68,13,1,5702007,,,,2013,,2013,15,20,68,13,105000,4,0,1,5702007,,,0,0,0,0,0,0,,6,2,,0,,2,96,"H05702-04-01",2792.466796875
57020401,1,2,5,811,5702007,2,5,44,10,80,1,5702008,,,,2013,,2013,5,44,10,80,400000,2,0,1,5702007,,,0,0,0,0,0,0,,4,1,3,0,,3,,"H05702-04-01",2792.466796875
57020401,1,2,7,741,5702007,2,18,20,68,13,1,5702007,,,,2013,,2013,18,20,68,13,180000,4,0,1,5702007,,,0,0,0,0,0,0,,6,2,,0,,2,96,"H05702-04-01",2792.466796875
57020401,1,2,6,741,5702007,2,20,20,69,6,1,5702007,,,,2013,,2013,0,,,,,,,,,,,0,20,0,0,0,0,,6,2,,0,,2,96,"H05702-04-01",2792.466796875
57020401,1,3,2,620,5702007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05702-04-01",2792.466796875
57020401,1,4,1,630,5702007,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05702-04-01",2792.466796875
57020401,1,5,8,210,5702007,2,1,45,10,120,1,5702007,,,,2013,,2013,1,45,10,120,130000,2,0,1,5702007,,,0.100000001490116,0.699999988079071,0,0,0.200000002980232,0,,4,1,3,0,,1,1,"H05702-04-01",2792.466796875
57020401,1,5,9,210,5702007,2,8,24,20,9,1,5702007,,,,2013,,2013,0,,,,,,,,,,,0,8,0,0,0,0,,6,2,,0,,1,1,"H05702-04-01",2792.466796875
57020401,1,5,10,130,5702007,2,1,23,12,35,1,5702007,,,,2013,,2013,0,,,,,,,,,,,0.300000011920929,0.699999988079071,0,0,0,0,,6,2,,0,,1,1,"H05702-04-01",2792.466796875
57030401,1,1,2,810,5703001,2,1,,10,60,2,,5703001,5703002,,2013,,2013,1,,,,108000,2,0,2,,5703001,5703002,0,0,0,0,0,0,,4,2,,0,,3,,"H05703-04-01",2792.466796875
57030401,1,1,1,741,5703001,2,20,20,69,6,2,,5703001,5703002,,2013,,2013,0,,,,,,,,,,,4,16,0,0,0,0,,6,2,,0,,2,96,"H05703-04-01",2792.466796875
57030401,1,3,6,130,5703001,2,7,22,90,8,2,,5703001,5703002,,2013,,2013,0,,,,,,,,,,,0,7,0,0,0,0,,6,2,,0,,2,96,"H05703-04-01",2792.466796875
57030401,1,3,7,130,5703001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57030401,1,3,4,210,5703001,2,6,24,38,5,2,,5703002,5703001,,2013,,2013,0,,,,,,,,,,,0,6,0,0,0,0,,6,2,,0,,1,96,"H05703-04-01",2792.466796875
57030401,1,3,22,630,5703001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57030401,1,3,5,210,5703001,2,6,45,20,20,2,,5703001,5703002,,2013,,2013,0,,,,,,,,,,,1,3,0,0,2,0,,4,2,,0,,1,96,"H05703-04-01",2792.466796875
57030401,1,4,10,210,5703001,2,2,45,20,20,2,,5703001,5703002,,2013,,2013,0,,,,,,,,,,,0.5,1.5,0,0,0,0,,4,2,,0,,1,96,"H05703-04-01",2792.466796875
57030401,1,4,11,130,5703001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57030401,1,4,8,130,5703001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57030401,1,4,9,210,5703001,2,4,24,38,5,2,,5703001,5703002,,2013,,2013,0,,,,,,,,,,,0,4,0,0,0,0,,6,2,,0,,1,96,"H05703-04-01",2792.466796875
57030401,2,7,13,210,5703001,2,8,24,38,5,2,,5703001,5703002,,2013,,2013,0,,,,,,,,,,,1,7,0,0,0,0,,6,2,,0,,1,96,"H05703-04-01",2792.466796875
57030401,2,7,14,210,5703001,2,4,45,20,20,1,5703001,,,,2013,,2013,0,,,,,,,,,,,0.5,2.5,0,0,1,0,,4,2,,0,,1,96,"H05703-04-01",2792.466796875
57030401,2,7,12,630,5703001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
57030401,2,8,15,620,5703001,2,3,20,10,110,2,,5703001,5703002,,2013,,2013,0,,,,,,,,,,,0.5,2.5,0,0,0,0,,6,2,,0,,3,,"H05703-04-01",2792.466796875
57030401,2,9,17,210,5703001,2,6,45,1,,2,,5703001,5703002,,2013,,2013,0,,,,,,,,,,,0,6,0,0,0,0,,4,2,,0,,1,96,"H05703-04-01",2792.466796875
57030401,2,9,18,130,5703001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"H05703-04-01",2792.466796875
