"District_Name","SubCounty","Parish","Villagecode","HSD_ID","C4H_Element","C4H_Month","C4H_Year","C4HQ82","C4HQ83","C4HQ84","C4HQ85","C4HQ86","C4H_Element_V2","C4H_Month_V2","C4H_Year_V2","C4HQ82_V2","C4HQ83_V2","C4HQ84_V2","C4HQ85_V2","C4HQ86_V2","Health_Response","Reason_Health_Not_Done"
323,323106,32310604,3231060409,2,1,2,4,1021,"-","1013",1,"wrong counting",1,4,4,996,"-",0,1,"missing register",,
323,323106,32310604,3231060409,3,2,1,4,29,"-","32",1,"cesarian deliveries not included as normal deliveries",2,3,4,51,"-",51,2,"ok",,
323,323106,32310604,3231060409,4,2,2,4,38,"-","37",1,"cesarian deliveries not included in normal deliveries",2,4,4,28,"-",27,1,"wrong recording",,
323,323106,32310604,3231060409,5,3,1,4,76,"-","78",1,"wrong tallying",3,3,4,67,"-",67,2,"ok",,
323,323106,32310604,3231060409,6,3,2,4,36,"-","38",1,"wrong tallying",3,4,4,111,"-",111,2,"ok",,
323,323107,32310701,3231070104,1,1,1,4,2586,"-","0",1,"MISSING REGISTERS",1,3,4,108,"-",0,1,"MISSING REGISTERS",2,
323,323107,32310701,3231070104,2,1,2,4,1126,"-","0",1,"MISSING REGISTERS",1,4,4,1202,"-",1173,1,"WRONG TALLYING",2,
323,323107,32310701,3231070104,3,2,1,4,20,"-","0",1,"MISSING REGISTER",2,3,4,29,"-",0,1,"MISSING REGISTER",2,
323,323107,32310701,3231070104,4,2,2,4,21,"-","0",1,"MISSING REGISTER",2,4,4,49,"-",0,1,"MISSING REGISTER",2,
323,323107,32310701,3231070104,5,3,1,4,59,"-","0",1,"MISSING TALLY SHEETS",3,3,4,104,"-",38,1,"MISSING TALLY SHEETS",2,
323,323107,32310701,3231070104,6,3,2,4,39,"-","6",1,"MISSING TALLYSHEETS",3,4,4,95,"-",96,1,"WRONG TALLYING",2,
323,323108,32310802,3231080204,1,1,1,4,713,"-","693",1,"wrong numbering",1,3,4,516,"-",475,1,"WRONG  NUMBERING",1,
323,323108,32310802,3231080204,2,1,2,4,1084,"-","1257",1,"wrong numbering",1,4,4,1379,"-",1448,1,"wrong numbering",1,
323,323108,32310802,3231080204,3,2,1,4,19,"-","19",2,,2,3,4,37,"-",40,1,,1,
323,323108,32310802,3231080204,4,2,2,4,24,"-","25",1,"twin delivery concidered as single delivery",2,4,4,24,"-",24,2,"ok",1,
323,323108,32310802,3231080204,5,3,1,4,58,"-","83",1,"missing tally sheets",3,3,4,36,"-",28,1,"Missing tally  sheets when reports are being made",1,
323,323108,32310802,3231080204,6,3,2,4,36,"-","37",1,"wrong tallying",3,4,4,50,"-",72,1,"missing tally sheets the time when tally sheets being  made",1,
325,325101,32510102,3251010205,1,1,1,4,438,"-","413",1,"WRONG  REPORTING",,,,,,,,,1,
325,325101,32510102,3251010205,2,1,2,4,528,"-","375",1,"WRONG  REPORTING",,,,,,,,,1,
325,325101,32510102,3251010205,3,2,1,4,4,"-","5",1,"WRONG  RECORDING",,,,,,,,,1,
325,325101,32510102,3251010205,4,2,2,4,10,"-","10",2,,,,,,,,,,1,
325,325101,32510102,3251010205,5,3,1,4,29,"-","29",2,,,,,,,,,,1,
325,325101,32510102,3251010205,6,3,2,4,23,"-","23",2,,,,,,,,,,1,
325,325103,32510305,3251030508,1,1,1,4,0,"-","821",1,"MISSING HMIS",1,3,4,337,"-",302,1,"wrong numbering",1,
325,325103,32510305,3251030508,2,1,2,4,845,"-","832",1,"WRONG NUMBERING",1,4,4,1645,"-",1645,2,"OK",1,
325,325103,32510305,3251030508,3,2,1,4,0,"-","62",1,"MISSING HMIS",2,3,4,48,"-",48,2,"OK",1,
325,325103,32510305,3251030508,4,2,2,4,52,"-","52",2,,2,4,4,71,"-",71,2,,1,
325,325103,32510305,3251030508,5,3,1,4,0,"-","78",1,"MISSING HMIS",3,3,4,95,"-",95,2,"OK",1,
325,325103,32510305,3251030508,6,3,2,4,100,"-","43",1,"MISSING TALLY SHEETS",3,4,4,116,"-",0,1,"MISSING TALLY SHEETS",1,
325,325103,32510306,3251030601,1,1,1,4,0,"-","821",1,"missing",1,3,4,331,"-",215,1,"MISSING REGISTER",2,
325,325103,32510306,3251030601,2,1,2,4,845,"-","832",1,"WRONG NUMBERING",1,4,4,1645,"-",1645,2,"OK",2,
325,325103,32510306,3251030601,3,2,1,4,0,"-","62",1,"missins",2,3,4,48,"-",48,2,"OK",2,
325,325103,32510306,3251030601,4,2,2,4,52,"-","52",2,,2,4,4,71,"-",71,2,,2,
325,325103,32510306,3251030601,5,3,1,4,0,"-","78",1,"missing",3,3,4,95,"-",95,2,"OK",2,
325,325103,32510306,3251030601,6,3,2,4,100,"-","43",1,"MISSING TALLY SHEETS",3,4,4,116,"-",0,1,"MISSING TALLY SHEETS",2,
325,325103,32510306,3251030602,1,1,1,4,0,"-","821",1,"MISSING",1,3,4,331,"-",215,1,"MISSING REGISTER",2,
325,325103,32510306,3251030602,2,1,2,4,845,"-","832",1,"WRONG NUMBERING",1,4,4,1645,"-",1645,2,"OK",2,
325,325103,32510306,3251030602,3,2,1,4,0,"-","62",1,"MISSING",2,3,4,48,"-",48,2,"OK",2,
325,325103,32510306,3251030602,4,2,2,4,52,"-","52",2,,2,4,4,71,"-",71,2,,2,
325,325103,32510306,3251030602,5,3,1,4,0,"-","78",1,"MISSING",3,3,4,95,"-",95,2,"OK",2,
325,325103,32510306,3251030602,6,3,2,4,100,"-","43",1,"MISSING TALLY SHEETS",3,4,4,116,"-",0,1,"MISSING TALLY SHEETS",2,
327,327103,32710303,3271030305,1,1,1,4,642,"642","673",1,"REATTENDENCES",1,3,4,12444,"1244",1244,2,,1,
327,327103,32710303,3271030305,2,1,2,4,1401,"1401","1418",1,"REATTENDENCES",1,4,4,1213,"1213",1213,2,,1,
327,327103,32710303,3271030305,3,2,1,4,8,"8","8",2,,3,3,4,32,"32",32,2,,1,
327,327103,32710303,3271030305,4,2,2,4,27,"27","27",2,,3,4,4,31,"31",31,2,,1,
327,327103,32710303,3271030305,5,3,1,4,30,"30","30",2,,2,3,4,16,"16",16,2,,1,
327,327103,32710303,3271030305,6,3,2,4,30,"30","30",2,,2,4,4,24,"24",24,2,,1,
329,329106,32910602,3291060206,1,1,1,4,932,"-","925",1,"WRONG NUMBERINS",1,3,4,949,"-",939,1,"WRONG NUMBERING",,
329,329106,32910602,3291060206,2,1,2,4,1369,"-","1369",2,,1,4,4,888,"-",888,2,,,
329,329106,32910602,3291060206,3,2,1,4,14,"-","14",2,,2,3,4,17,"-",17,2,,,
329,329106,32910602,3291060206,4,2,2,4,18,"-","18",2,,2,4,4,35,"-",35,2,,,
329,329106,32910602,3291060206,5,3,1,4,48,"-","0",1,"MISSING TALLY SHEETS",3,3,4,85,"-",0,1,"MISSING TALLY SHEETS",,
329,329106,32910602,3291060206,6,3,2,4,103,"-","103",2,,3,4,4,94,"-",0,1,,,
330,330107,33010701,3301070101,1,1,1,4,1626,"1626","1626",2,,1,3,4,1837,"1837",1862,1,,1,
330,330107,33010701,3301070101,2,1,2,4,2059,"2059","2024",1,"poor tallying",1,4,4,2340,"2340",2617,1,"poor tallying",1,
330,330107,33010701,3301070101,3,2,1,4,46,"46","46",2,,2,3,4,88,"88",88,2,,1,
330,330107,33010701,3301070101,4,2,2,4,72,"72","72",2,,2,4,4,63,"63",63,2,,1,
330,330107,33010701,3301070101,5,3,1,4,141,"141","0",1,"REGISTER MISPLACED",3,3,4,120,"120",120,2,,1,
330,330107,33010701,3301070101,6,3,2,4,119,"119","127",1,"tallysheet missing",3,4,4,123,"123",123,2,,1,
330,330107,33010703,3301070303,1,1,1,4,1626,"1626","1626",2,,1,3,4,1837,"1837",1362,1,,1,
330,330107,33010703,3301070303,2,1,2,4,2059,"2059","2024",1,"poor tallying",1,4,4,2340,"2340",2617,1,"POOR TALLYING",1,
330,330107,33010703,3301070303,3,2,1,4,46,"46","46",2,,2,3,4,88,"88",88,2,,1,
330,330107,33010703,3301070303,4,2,2,4,72,"72","72",2,,2,4,4,63,"63",63,2,,1,
330,330107,33010703,3301070303,5,3,1,4,141,"141","0",1,"REGISTER MISPLACED",3,3,4,120,"120",120,2,,1,
330,330107,33010703,3301070303,6,3,2,4,119,"119","127",1,"tally sheet missing",1,4,3,123,"123",123,2,,1,
330,330110,33011001,3301100102,1,1,1,4,434,"434","0",1,"register missing",1,3,4,526,"526",0,1,"register misplaced",1,
330,330110,33011001,3301100102,2,1,2,4,488,"488","488",2,,1,4,4,606,"606",0,1,,1,
330,330110,33011001,3301100102,3,2,1,4,36,"36","36",2,,2,3,4,27,"27",27,2,,1,
330,330110,33011001,3301100102,4,2,2,4,21,"21","21",2,,2,4,4,32,"32",32,2,,1,
330,330110,33011001,3301100102,5,3,1,4,49,"49","42",1,"SOME SHEETS MISSING",3,3,4,27,"27",27,2,"na",1,
330,330110,33011001,3301100102,6,3,2,4,32,"32","32",2,,3,4,4,35,"35",49,1,,1,
402,402207,40220705,4022070507,1,1,1,4,1242,"1242","1424",2,,1,3,4,1063,"1063",1062,1,,1,
402,402207,40220705,4022070507,2,2,1,4,37,"37","37",2,,2,3,4,26,"26",26,2,,1,
402,402207,40220705,4022070507,3,3,1,4,24,"24","24",2,,3,3,4,45,"45",45,2,,1,
402,402207,40220705,4022070507,4,1,2,4,1162,"1162","1162",2,,1,4,4,1185,"1185",1185,2,,1,
402,402207,40220705,4022070507,5,2,2,4,21,"21","21",2,,2,4,4,25,"25",25,2,,1,
402,402207,40220705,4022070507,6,3,2,4,42,"42","42",2,,3,4,4,63,"63",63,2,,1,
402,402208,40220805,4022080505,1,1,1,4,845,"845","845",2,,,,,,,,,,1,
402,402208,40220805,4022080505,2,2,1,4,20,"20","20",2,,,,,,,,,,1,
402,402208,40220805,4022080505,3,3,1,4,31,"31","31",2,,,,,,,,,,1,
402,402208,40220805,4022080505,4,1,2,4,1231,"1231","1231",2,,,,,,,,,,1,
402,402208,40220805,4022080505,5,2,2,4,19,"19","19",2,,,,,,,,,,1,
402,402208,40220805,4022080505,6,3,2,4,40,"40","40",2,,,,,,,,,,1,
402,402208,40220805,4022080505,7,1,3,4,1282,"1282","1282",2,,,,,,,,,,1,
402,402208,40220805,4022080505,8,2,3,4,20,"20","20",2,,,,,,,,,,1,
402,402208,40220805,4022080505,9,3,3,4,36,"36","36",2,,,,,,,,,,1,
402,402208,40220805,4022080505,10,1,4,4,1812,"1812","1812",2,,,,,,,,,,1,
402,402208,40220805,4022080505,11,2,4,4,21,"21","21",2,,,,,,,,,,1,
402,402208,40220805,4022080505,12,3,4,4,52,"52","52",2,,,,,,,,,,1,
403,403101,40310102,4031010202,1,1,1,4,808,"808","808",2,,1,3,4,790,"790",790,2,,1,
403,403101,40310102,4031010202,2,1,2,4,1256,"1256","1256",2,,2,3,4,13,"13",13,2,,1,
403,403101,40310102,4031010202,3,2,1,4,31,"31","31",2,,3,3,4,43,"43",43,2,,1,
403,403101,40310102,4031010202,4,2,2,4,22,"22","22",2,,1,4,4,1078,"1078",1078,2,,1,
403,403101,40310102,4031010202,5,3,1,4,31,"31","31",2,,2,4,4,14,"14",14,2,,1,
403,403101,40310102,4031010202,6,3,2,4,38,"38","38",2,,3,4,4,24,"24",24,2,,1,
403,403105,40310505,4031050502,1,1,1,4,922,"922","922",2,,1,3,4,990,"990",990,2,,1,
403,403105,40310505,4031050502,2,1,2,4,1067,"1067","1067",2,,2,3,4,16,"16",16,2,,1,
403,403105,40310505,4031050502,3,2,1,4,10,"10","10",2,,3,3,4,43,"43",43,2,,1,
403,403105,40310505,4031050502,4,2,2,4,8,"8","8",2,,1,4,4,1067,"1067",1067,2,,1,
403,403105,40310505,4031050502,5,3,1,4,42,"42","42",2,,2,4,4,11,"11",11,2,,1,
403,403105,40310505,4031050502,6,3,2,4,31,"31","31",2,,3,4,4,34,"34",34,2,,1,
403,403201,40320102,4032010205,1,1,1,4,772,"772","772",2,,1,3,4,849,"849",849,2,,1,
403,403201,40320102,4032010205,2,1,2,4,115,"115","115",2,,2,3,4,19,"19",19,2,,1,
403,403201,40320102,4032010205,3,2,1,4,15,"15","15",2,,3,3,4,38,"38",38,2,,1,
403,403201,40320102,4032010205,4,2,2,4,23,"23","23",2,,1,4,4,1082,"1082",1082,2,,1,
403,403201,40320102,4032010205,5,3,1,4,29,"29","29",2,,2,4,4,18,"18",18,2,,1,
403,403201,40320102,4032010205,6,3,2,4,10,"10","10",2,,3,4,4,31,"31",31,2,,1,
403,403205,40320504,4032050403,1,1,1,4,1739,"1739","1739",2,,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,2,2,1,4,88,"88","88",2,,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,3,3,1,4,80,"80","80",2,,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,4,1,2,4,2531,"2531","2531",2,,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,5,2,2,4,74,"74","74",2,,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,6,3,2,4,67,"67","67",2,,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,7,1,3,4,2582,"2582","2582",2,,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,8,2,3,4,89,"89","89",2,,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,9,3,3,4,153,"153","153",2,,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,10,1,4,4,2652,"2652","2652",2,,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,11,2,4,4,69,"69","69",2,,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,12,3,4,4,132,"132","132",2,,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403301,40330104,4033010412,,,,,,,,,,,,,,,,,,3,"THE COMMUNITY USES A HOSPITAL"
404,404102,40410203,4041020302,1,1,1,4,806,"806","806",2,,1,3,4,771,"771",771,2,,1,
404,404102,40410203,4041020302,2,2,1,4,0,"0","0",2,,2,3,4,0,"0",0,2,,1,
404,404102,40410203,4041020302,3,3,1,4,9,"9","9",2,,3,3,4,14,"14",14,2,,1,
404,404102,40410203,4041020302,4,1,2,4,680,"680","680",2,,1,4,4,614,"641",641,2,,1,
404,404102,40410203,4041020302,5,2,2,4,0,"0","0",2,,2,4,4,0,"0",0,2,,1,
404,404102,40410203,4041020302,6,3,2,4,5,"5","5",2,,3,4,4,10,"10",10,2,,1,
404,404207,40420704,4042070409,1,1,1,4,840,"840","840",2,,1,3,4,718,"718",720,1,,1,
404,404207,40420704,4042070409,2,2,1,4,11,"11","11",2,,2,3,4,9,"9",9,2,,1,
404,404207,40420704,4042070409,3,3,1,4,18,"18","18",2,,3,3,4,14,"14",14,2,,1,
404,404207,40420704,4042070409,4,1,2,4,968,"968","968",2,,1,4,5,825,"825",825,2,,1,
404,404207,40420704,4042070409,5,2,2,4,10,"10","10",2,,2,4,5,8,"8",8,2,,1,
404,404207,40420704,4042070409,6,3,2,4,11,"11","11",2,,3,4,5,17,"17",17,2,,1,
404,404403,40440303,4044030303,1,1,1,4,1008,"1008","1008",2,,1,3,4,650,"650",652,1,,1,
404,404403,40440303,4044030303,2,2,1,4,0,"0","0",2,,2,3,4,0,"0",0,2,,1,
404,404403,40440303,4044030303,3,3,1,4,0,"0","0",2,,3,3,4,9,"9",9,2,,1,
404,404403,40440303,4044030303,4,1,2,4,596,"596","596",2,,1,4,4,584,"584",584,2,,1,
404,404403,40440303,4044030303,5,2,2,4,0,"0","0",2,,2,4,4,2,"2",2,2,,1,
404,404403,40440303,4044030303,6,3,2,4,2,"2","2",2,,3,4,4,5,"5",5,2,,1,
405,405104,40510402,4051040205,1,1,1,4,1367,"1367","1367",2,,1,3,4,1182,"1182",1182,2,,1,
405,405104,40510402,4051040205,2,1,2,4,1589,"1589","1589",2,,2,3,4,0,"0",0,2,,1,
405,405104,40510402,4051040205,3,2,1,4,1,"1","1",2,,3,3,4,37,"37",37,2,,1,
405,405104,40510402,4051040205,4,2,2,4,0,"0","0",2,,1,4,4,1040,"1040",1040,2,,1,
405,405104,40510402,4051040205,5,3,1,4,0,"0","0",2,,2,4,4,1,"1",1,2,,1,
405,405104,40510402,4051040205,6,3,2,4,47,"47","47",2,,3,4,4,36,"36",36,2,,1,
405,405208,40520803,4052080304,1,,,,,,,,,1,3,4,565,"565",565,2,,1,
405,405208,40520803,4052080304,2,,,,,,,,,2,3,4,0,"0",0,2,,1,
405,405208,40520803,4052080304,3,,,,,,,,,3,3,4,41,"41",41,2,,1,
405,405211,40521103,4052110310,1,1,1,4,741,"741","741",2,,1,3,4,989,"989",89,2,,1,
405,405211,40521103,4052110310,2,1,2,4,1794,"1794","1794",2,,2,3,4,38,"38",38,2,,1,
405,405211,40521103,4052110310,3,2,1,4,54,"54","54",2,,3,3,4,56,"56",56,2,,1,
405,405211,40521103,4052110310,4,2,2,4,42,"42","42",2,,1,4,4,1238,"1238",1238,2,,1,
405,405211,40521103,4052110310,5,3,1,4,41,"41","41",2,,2,4,4,26,"26",26,2,,1,
405,405211,40521103,4052110310,6,3,2,4,53,"53","53",2,,3,4,4,34,"34",34,2,,1,
405,405301,40530104,4053010409,1,1,1,4,1035,"1035","1035",2,,1,3,4,1435,"1435",1435,2,,1,
405,405301,40530104,4053010409,2,1,2,4,1840,"1840","1840",2,,2,3,4,1,"1",1,2,,1,
405,405301,40530104,4053010409,3,2,1,4,11,"11","11",2,,3,3,4,25,"25",25,2,,1,
405,405301,40530104,4053010409,4,2,2,4,1,"1","1",2,,1,4,4,1062,"1062",1062,2,,1,
405,405301,40530104,4053010409,5,3,1,4,25,"25","25",2,,2,4,4,0,"0",0,2,,1,
405,405301,40530104,4053010409,6,3,2,4,29,"29","29",2,,3,4,4,27,"27",27,2,,1,
405,405302,40530203,4053020304,1,1,1,4,1625,"1625","1625",2,,1,3,4,942,"942",942,2,,2,
405,405302,40530203,4053020304,2,2,1,4,0,"0","0",2,,2,3,4,2,"2",2,2,,2,
405,405302,40530203,4053020304,3,3,1,4,0,"0","0",2,,3,3,4,2,"2",2,2,,2,
406,406108,40610804,4061080401,1,1,1,4,1602,"1602","1602",2,,1,3,4,1578,"1578",1579,2,,1,
406,406108,40610804,4061080401,2,1,2,4,2102,"2102","2102",2,,1,4,4,600,"600",600,2,,1,
406,406108,40610804,4061080401,3,2,1,4,3,"3","3",2,,2,3,4,0,"0",0,2,,1,
406,406108,40610804,4061080401,4,2,2,4,6,"6","6",2,,2,4,4,0,"0",0,2,,1,
406,406108,40610804,4061080401,5,3,1,4,33,"33","33",2,,3,3,4,58,"58",58,2,,1,
406,406108,40610804,4061080401,6,3,2,4,53,"53","53",2,,3,4,4,21,"21",21,2,,1,
406,406201,40620102,4062010203,1,1,1,4,655,"655","655",2,,,,,,,,,,,
406,406201,40620102,4062010203,2,2,1,4,0,"0","0",2,,,,,,,,,,,
406,406201,40620102,4062010203,3,3,1,4,0,"0","0",2,,,,,,,,,,,
406,406201,40620102,4062010203,4,1,2,4,731,"731","731",2,,,,,,,,,,,
406,406201,40620102,4062010203,5,2,2,4,0,"0","0",2,,,,,,,,,,,
406,406201,40620102,4062010203,6,3,2,4,0,"0","0",2,,,,,,,,,,,
406,406201,40620102,4062010203,7,1,3,4,653,"653","653",2,,,,,,,,,,,
406,406201,40620102,4062010203,8,2,3,4,0,"0","0",2,,,,,,,,,,,
406,406201,40620102,4062010203,9,3,3,4,13,"13","13",2,,,,,,,,,,,
406,406210,40621003,4062100306,1,1,1,4,85,"85","85",2,,1,3,4,161,"161",161,2,,1,
406,406210,40621003,4062100306,2,1,2,4,227,"227","227",2,,1,4,4,183,"183",183,2,,1,
406,406210,40621003,4062100306,3,2,1,4,9,"9","9",2,,2,3,4,24,"24",24,2,,1,
406,406210,40621003,4062100306,4,2,2,4,23,"23","23",2,,2,4,4,19,"19",19,2,,1,
406,406210,40621003,4062100306,5,3,1,4,22,"22","22",2,,3,3,4,32,"32",32,2,,1,
406,406210,40621003,4062100306,6,3,2,4,55,"55","55",2,,3,4,4,43,"43",43,2,,1,
406,406212,40621201,4062120102,,,,,,,,,,,,,,,,,,3,"THEY HAD ALL GONE FOR OUTREACH(THEY ARE ONLY TWO)"
406,406303,40630307,4063030706,1,1,1,4,683,"683","683",2,,1,3,4,638,"638",638,2,,1,
406,406303,40630307,4063030706,2,1,2,4,812,"812","812",2,,2,3,4,0,"0",0,2,,1,
406,406303,40630307,4063030706,3,2,1,4,0,"0","0",2,,3,3,4,23,"23",23,2,,1,
406,406303,40630307,4063030706,4,2,1,4,0,"0","0",2,,1,4,4,659,"659",659,2,,1,
406,406303,40630307,4063030706,5,3,1,4,0,"0","0",2,,2,4,4,0,"0",0,2,,1,
406,406303,40630307,4063030706,6,3,2,4,20,"20","20",2,,3,4,4,20,"20",20,2,,1,
407,407202,40720204,4072020402,1,1,1,4,924,"924","924",2,,1,3,4,816,"816",816,2,,1,
407,407202,40720204,4072020402,2,1,2,4,986,"986","986",2,,1,4,4,780,"780",780,2,,1,
407,407202,40720204,4072020402,3,2,1,4,37,"37","37",2,,2,3,4,36,"36",36,2,,1,
407,407202,40720204,4072020402,4,2,2,4,38,"38","38",2,,2,4,4,1,"1",1,2,,1,
407,407202,40720204,4072020402,5,3,1,4,8,"8","8",2,,3,3,4,88,"88",88,2,,1,
407,407202,40720204,4072020402,6,3,2,4,66,"66","66",2,,3,4,4,153,"153",153,2,,1,
407,407205,40720501,4072050104,,,,,,,,,,,,,,,,,,3,"THE COMMUNITY USE KAGADI HOSPITAL"
407,407303,40730303,4073030305,1,1,1,4,1268,"1268","1268",2,,,,,,,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,2,2,1,4,50,"50","50",2,,,,,,,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,3,3,1,4,12,"12","12",2,,,,,,,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,4,1,2,4,1919,"1919","1919",2,,,,,,,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,5,2,2,4,87,"87","87",2,,,,,,,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,6,3,2,4,116,"116","116",2,,,,,,,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,7,1,3,4,1252,"1252","1252",2,,,,,,,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,8,2,3,4,91,"91","91",2,,,,,,,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,9,3,3,4,133,"133","133",2,,,,,,,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,10,1,4,4,1544,"1544","1544",2,,,,,,,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,11,2,4,4,50,"50","50",2,,,,,,,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407303,40730303,4073030305,12,3,4,4,128,"128","128",2,,,,,,,,,,3,"INCHARGE NOT AROUND & OTHERS WERE TOO BUSY TO ATTEND TO ME"
407,407306,40730604,4073060419,1,1,1,4,881,"881","881",2,,,,,,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,2,2,1,4,36,"36","36",2,,,,,,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,3,3,1,4,0,"0","0",2,,,,,,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,4,1,2,4,1738,"1738","1738",2,,,,,,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,5,2,2,4,50,"50","50",2,,,,,,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,6,3,2,4,260,"260","260",2,,,,,,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,7,1,3,4,742,"742","742",2,,,,,,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,8,2,3,4,42,"42","42",2,,,,,,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,9,3,3,4,192,"192","192",2,,,,,,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,10,1,4,4,1497,"1497","1497",2,,,,,,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,11,2,4,4,62,"62","62",2,,,,,,,,,,3,"WEEKEND"
407,407306,40730604,4073060419,12,3,4,4,166,"166","166",2,,,,,,,,,,3,"WEEKEND"
408,408102,40810201,4081020104,1,1,1,4,1388,"1388","1388",2,,1,3,4,1319,"1319",139,2,,1,
408,408102,40810201,4081020104,2,2,1,4,24,"24","24",2,,2,3,4,30,"30",30,2,,1,
408,408102,40810201,4081020104,3,3,1,4,3,"3","3",2,,3,3,4,3,"3",3,2,,1,
408,408102,40810201,4081020104,4,1,2,4,1545,"1545","1545",2,,1,4,4,901,"901",901,2,,1,
408,408102,40810201,4081020104,5,2,2,4,25,"25","25",2,,2,4,4,26,"26",26,2,,1,
408,408102,40810201,4081020104,6,3,2,4,7,"7","7",2,,3,4,4,27,"27",27,2,,1,
408,408112,40811202,4081120206,1,1,1,4,1298,"1298","1220",1,"POOR TALLYING",,,,,,,,,1,
408,408112,40811202,4081120206,2,2,1,4,5,"5","5",2,,,,,,,,,,1,
408,408112,40811202,4081120206,3,3,1,4,26,"26","26",2,,,,,,,,,,1,
408,408112,40811202,4081120206,4,1,2,4,1240,"1240","1240",2,,,,,,,,,,1,
408,408112,40811202,4081120206,5,2,2,4,0,"0","0",2,,,,,,,,,,1,
408,408112,40811202,4081120206,6,3,2,4,13,"13","13",2,,,,,,,,,,1,
408,408112,40811202,4081120206,7,1,3,4,795,"795","795",2,,,,,,,,,,1,
408,408112,40811202,4081120206,8,2,3,4,0,"0","0",2,,,,,,,,,,1,
408,408112,40811202,4081120206,9,3,3,4,30,"30","30",2,,,,,,,,,,1,
408,408112,40811202,4081120206,10,1,4,4,939,"939","939",2,,,,,,,,,,1,
408,408112,40811202,4081120206,11,2,4,4,8,"8","8",2,,,,,,,,,,1,
408,408112,40811202,4081120206,12,3,4,4,8,"8","8",2,,,,,,,,,,1,
408,408113,40811304,4081130406,1,1,2,4,754,"754","763",1,"Double entry",1,3,4,1621,"1621",1631,1,"POOR TALLYING",1,
408,408113,40811304,4081130406,2,2,2,4,15,"15","15",2,,2,3,4,11,"11",11,2,,1,
408,408113,40811304,4081130406,3,3,2,4,64,"64","64",2,,3,3,4,51,"51",51,2,,1,
408,408113,40811304,4081130406,4,1,1,4,687,"687","687",2,,1,4,4,1906,"1906",1906,2,,1,
408,408113,40811304,4081130406,5,2,1,4,7,"7","7",2,,2,4,4,7,"7",7,2,,1,
